Souce,Sink,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
3225386,1483950,0.09022556390977443,2.9846654251440023,22.021004354372568,147664,84,168,2.9846654251440023,84000.0
3959449,2151517,0.0,0,0,405,0,0,0,0.0
2695091,2128045,0.0,0,0,2240,0,0,0,0.0
2245867,2784159,0.0,0,0,272,0,0,0,0.0
1719345,2177982,0.05869764186497254,70.17387282899296,986.942414936941,672789506,4361,8722,70.17387282899296,4361000.0
3795465,4690299,0.0,0,0,8265,0,0,0,0.0
2902003,1374445,0.0,0,0,6711,0,0,0,0.0
1895458,1253026,0.0007150518412584912,0.014463156130870092,0.37242372925533407,488444,2,4,0.014463156130870092,2000.0
888120,888836,0.006903353057199211,0.6866395090301749,21.81950879083028,32088298,133,266,0.6866395090301749,133000.0
4866498,2486525,0.002900232018561485,8.175795380562587e-05,0.44218743762567814,29104,5,10,8.175795380562587e-05,5000.0
184687,4696690,0.0024460751612185904,0.01588625838689052,1.5852926013030095,4544692,11,22,0.01588625838689052,11000.0
2871308,1064883,0.0,0,0,43792,0,0,0,0.0
552693,4180588,0.018292682926829267,0.050711488885373905,1.4280424189947931,43290,9,18,0.050711488885373905,9000.0
460696,978745,0.0,0,0,7140,0,0,0,0.0
3721072,2717219,0.011299435028248588,0.002304071971011676,0.26712848729778305,3180,2,4,0.002304071971011676,2000.0
242742,637362,0.06875,0.041362482209417455,1.8874079957511882,5418,11,22,0.041362482209417455,11000.0
4147170,3324817,0.0215633423180593,0.00032880432649078285,0.7417729746315272,23478,8,16,0.00032880432649078285,8000.0
1299015,127123,0.02720677146311971,0.06543478852066832,6.4681809398012575,356230,45,90,0.06543478852066832,45000.0
833087,907052,0.3167701863354037,0.9003516784502769,11.323909815557673,11200,51,102,0.9003516784502769,51000.0
137437,4005148,0.0,0,0,581,0,0,0,0.0
2474997,2999710,0.0,0,0,7579,0,0,0,0.0
4137763,2898182,0.0,0,0,100,0,0,0,0.0
475232,3873884,0.0,0,0,67,0,0,0,0.0
2519600,3144985,0.002785515320334262,2.9763676409310076e-05,0.09594883099163241,32231,1,2,2.9763676409310076e-05,1000.0
851486,1253335,0.0,0,0,13801,0,0,0,0.0
1484675,2555689,0.031055900621118012,0.002957710160231347,0.626646438870073,5289,5,10,0.002957710160231347,5000.0
863325,3528798,0.0012315270935960591,0.006329113924050633,0.19752715622645642,812,1,2,0.006329113924050633,1000.0
865410,2270767,0.05994550408719346,0.1373231401194435,7.384394209837816,71797,44,88,0.1373231401194435,44000.0
1588061,4013191,0.09558823529411764,0.11705882354930865,2.637885295152379,1890,13,26,0.11705882354930865,13000.0
2975625,2363738,0.003125,1.3112054304884109e-06,0.07383035914027619,4590,1,2,1.3112054304884109e-06,1000.0
919101,1522214,0.0,0,0,42,0,0,0,0.0
3893222,4116046,0.0,0,0,261,0,0,0,0.0
4759359,824031,0.0,0,0,949,0,0,0,0.0
3298060,3649303,0.0,0,0,368,0,0,0,0.0
1618544,1613382,0.0,0,0,320,0,0,0,0.0
2324352,816913,0.033409263477600606,0.027676996798799265,9.855688642185026,770721,88,176,0.027676996798799265,88000.0
4499487,3804486,0.0,0,0,650,0,0,0,0.0
861461,2833178,0.0030864197530864196,1.3112054304884109e-06,0.07383035914027619,14196,1,2,1.3112054304884109e-06,1000.0
2713798,2885043,0.0019569471624266144,1.0126479731850816e-05,0.08695382383195438,30567,1,2,1.0126479731850816e-05,1000.0
2475214,343584,0.034482758620689655,0.0006031363088057901,0.1348914676310476,144,1,2,0.0006031363088057901,1000.0
2815706,716282,0.01655379984951091,0.015354989066361246,2.7729530281056634,456300,22,44,0.015354989066361246,22000.0
810494,785119,0.0,0,0,17545,0,0,0,0.0
3743292,29959,0.13043478260869565,0.05875250490103957,1.7339455125517094,896,9,18,0.05875250490103957,9000.0
4022436,2309371,0.004132231404958678,3.464342768974644e-05,0.17083311000617862,4760,2,4,3.464342768974644e-05,2000.0
1576600,3241571,0.047619047619047616,0.0950670107953703,2.5345810199792287,13725,13,26,0.0950670107953703,13000.0
3164595,727760,0.0,0,0,17766,0,0,0,0.0
2342340,2371785,0.0,0,0,775,0,0,0,0.0
3318025,3258850,0.1,0.009810919621737703,0.4371904302390336,182,3,6,0.009810919621737703,3000.0
854025,2258576,0.0,0,0,4186,0,0,0,0.0
3446567,621120,0.01661631419939577,2.200082534580311,8.612079051486022,326193,22,44,2.200082534580311,22000.0
3067879,2330265,0.0010187449062754685,0.03555129375011959,0.8405990205750731,728280,5,10,0.03555129375011959,5000.0
989455,1268920,0.0,0,0,3312,0,0,0,0.0
3517389,843636,0.006335797254487857,0.004122505522276499,1.398883867029825,434865,12,24,0.004122505522276499,12000.0
2506342,1857594,8.823010411152286e-05,1.3112054304884109e-06,0.07383035914027619,22666,1,2,1.3112054304884109e-06,1000.0
863783,4395944,0.05521472392638037,0.014934609435636875,1.333951365613833,3171,9,18,0.014934609435636875,9000.0
1632116,1528823,0.0,0,0,119,0,0,0,0.0
2359631,4515216,0.005631733594515181,0.20911379552483333,3.96378559488271,4075862,23,46,0.20911379552483333,23000.0
3317934,3629131,0.03586206896551724,0.6042293269399708,5.627413942271079,20244,26,52,0.6042293269399708,26000.0
2932339,2350634,0.0,0,0,15250,0,0,0,0.0
927463,1514817,0.0,0,0,1984,0,0,0,0.0
3598083,1721413,0.004198473282442748,0.006154172728290717,1.3644755359837784,1729134,11,22,0.006154172728290717,11000.0
2429371,9946,0.0,0,0,1749,0,0,0,0.0
1039279,3411931,0.0,0,0,90240,0,0,0,0.0
2895068,3918393,0.0,0,0,90,0,0,0,0.0
1854023,1483116,0.005291005291005291,0.006211180124223602,0.19679598948883448,925,1,2,0.006211180124223602,1000.0
725415,2082827,0.01098901098901099,0.005649717514124294,0.19319379300543385,180,1,2,0.005649717514124294,1000.0
1202857,1678405,0.001736111111111111,2.690551589981462e-06,0.07796806287802142,71890,1,2,2.690551589981462e-06,1000.0
3689215,1218296,0.006514657980456026,0.003774896111090866,0.25305050620595404,614,2,4,0.003774896111090866,2000.0
4528705,1142702,0.016150740242261104,0.005693957017759687,1.3941316608415755,39786,12,24,0.005693957017759687,12000.0
4034438,711824,0.0,0,0,3404,0,0,0,0.0
3782034,3556169,0.00390625,1.3112054304884109e-06,0.07383035914027619,5800,1,2,1.3112054304884109e-06,1000.0
1014721,1666556,0.0,0,0,18656,0,0,0,0.0
3270580,3395510,0.0,0,0,572,0,0,0,0.0
2324422,4426524,0.0009267840593141798,1.5220468486019999e-05,0.09014800063734273,86391,1,2,1.5220468486019999e-05,1000.0
1194190,345813,0.001893939393939394,7.24501180936925e-06,0.08449373257091766,21780,1,2,7.24501180936925e-06,1000.0
2625217,1996375,0.0,0,0,630,0,0,0,0.0
2824005,2211339,0.0,0,0,272,0,0,0,0.0
1576591,4166917,0.00012046015780280672,1.7635221929493605e-05,0.17182456620373343,49806,2,4,1.7635221929493605e-05,2000.0
380525,4664852,0.0,0,0,89,0,0,0,0.0
3993072,2416078,0.047058823529411764,0.004753647817010107,0.5721362241120405,1278,4,8,0.004753647817010107,4000.0
1094048,594102,0.006554307116104869,0.0010716858334947723,0.7282078672350011,30334,7,14,0.0010716858334947723,7000.0
4600134,624993,0.0,0,0,10064,0,0,0,0.0
2764263,2893207,0.0,0,0,1220,0,0,0,0.0
4177865,2882100,0.007537688442211055,0.0005078095174150713,0.3086147226207659,12144,3,6,0.0005078095174150713,3000.0
4623321,4808386,0.04789135096497498,0.0109224604868209,6.952751276150475,494440,67,134,0.0109224604868209,67000.0
3718908,4679904,0.03383128295254833,0.6572004987928919,14.007843050586725,1381702,77,154,0.6572004987928919,77000.0
2745387,3910839,0.0,0,0,58,0,0,0,0.0
3195688,112647,0.015748031496062992,0.007782200449071239,0.35692497618019603,3854,2,4,0.007782200449071239,2000.0
1813368,1770441,0.20533333333333334,2.122322816769095,32.84710891372797,156780,154,308,2.122322816769095,154000.0
2009930,4758377,0.0010286141761735553,0.00014250421490349404,0.9748118067872275,256344,11,22,0.00014250421490349404,11000.0
1787403,2443214,0.0,0,0,370,0,0,0,0.0
4726874,1894531,0.0,0,0,108,0,0,0,0.0
127950,3728341,0.000950957750305665,0.005679519977536884,0.8444284728543794,365900,7,14,0.005679519977536884,7000.0
3794842,3706176,0.12837837837837837,0.22342018799922764,4.0502428037898515,6216,19,38,0.22342018799922764,19000.0
3296250,3535207,0.2832980972515856,0.35756691000393076,21.41522994871641,88330,134,268,0.35756691000393076,134000.0
4811622,757734,0.0027615507169410514,0.003956383965605355,2.7592713150844825,832328,26,52,0.003956383965605355,26000.0
3683564,2701054,0.017167381974248927,0.007051057013763341,0.5662159949803272,1386,4,8,0.007051057013763341,4000.0
1283657,689821,0.010011778563015312,0.008158303439079783,2.001146137644402,479776,17,34,0.008158303439079783,17000.0
3836659,4321162,0.0028730305838739574,0.07731042426265924,4.630970714765599,784604,31,62,0.07731042426265924,31000.0
1488401,3872415,0.002444636180615473,0.007293538413594,8.52268309478236,4168200,85,170,0.007293538413594,85000.0
31098,1030864,0.029239766081871343,0.0030129324980421417,0.6677552219715035,5719,5,10,0.0030129324980421417,5000.0
2451660,1970291,0.02459016393442623,0.0007478709415837054,0.35045041170481644,2574,3,6,0.0007478709415837054,3000.0
718458,3720766,0.0,0,0,18369,0,0,0,0.0
2002799,4114575,0.023890784982935155,0.04910830279013199,2.1976433167678997,9344,14,28,0.04910830279013199,14000.0
2005497,2338090,0.0,0,0,1482,0,0,0,0.0
2118551,3452067,0.0,0,0,2415,0,0,0,0.0
3778796,254059,0.0007480550568521843,0.00019115621235833263,0.4775673380860667,318768,5,10,0.00019115621235833263,5000.0
4348766,3973930,0.0,0,0,6624,0,0,0,0.0
3475909,1973662,0.0,0,0,48,0,0,0,0.0
240027,3855745,0.01078614395353661,0.011271834954718438,5.734756991020005,658026,52,104,0.011271834954718438,52000.0
4263251,2518627,0.009523809523809525,1.3112054304884109e-06,0.07383035914027619,1045,1,2,1.3112054304884109e-06,1000.0
942440,2191992,0.002824858757062147,1.3112054304884109e-06,0.07383035914027619,706,1,2,1.3112054304884109e-06,1000.0
850459,456126,0.00024746349913387774,9.44518956495457e-06,0.0864303862565374,324720,1,2,9.44518956495457e-06,1000.0
3716119,3025121,0.006802721088435374,0.011262701565525281,0.6274549439263146,41391,4,8,0.011262701565525281,4000.0
988417,1104604,0.003401360544217687,1.3112054304884109e-06,0.07383035914027619,586,1,2,1.3112054304884109e-06,1000.0
5221,2981668,0.005988023952095809,0.00021884520779502775,0.2867367449719116,31104,3,6,0.00021884520779502775,3000.0
2021460,243830,0.0,0,0,78480,0,0,0,0.0
4774646,1196225,0.0026833631484794273,0.0018562130495928405,0.4057398263781178,85198,3,6,0.0018562130495928405,3000.0
2435515,143446,0.005206247496996396,0.007922018908748663,1.6497571881506286,103656,13,26,0.007922018908748663,13000.0
3941703,211323,0.015384615384615385,0.0016474464579901153,0.15604205467487237,513,1,2,0.0016474464579901153,1000.0
651778,2540894,0.02147239263803681,0.002408036115512709,0.822336943717954,17420,7,14,0.002408036115512709,7000.0
477326,3487516,0.0,0,0,108,0,0,0,0.0
3861672,3647364,0.0,0,0,129,0,0,0,0.0
4749201,2707342,0.002621231979030144,0.003806080593442533,0.2922725242478131,3044,2,4,0.003806080593442533,2000.0
1255094,3818809,0.004081632653061225,0.0007764951290577726,0.44097424144684017,31383,4,8,0.0007764951290577726,4000.0
437391,1021368,0.0,0,0,578,0,0,0,0.0
4817391,4563454,0.0,0,0,89,0,0,0,0.0
3910665,3985168,0.0032679738562091504,7.24501180936925e-06,0.08449373257091766,3822,1,2,7.24501180936925e-06,1000.0
1150281,4486106,0.0,0,0,785,0,0,0,0.0
4858996,1582222,0.001893939393939394,0.00013024225058609013,0.11178037279870122,9709,1,2,0.00013024225058609013,1000.0
4204662,2133364,0.0,0,0,143,0,0,0,0.0
3656099,1380448,0.0,0,0,19879,0,0,0,0.0
4788248,2048276,0.0,0,0,980,0,0,0,0.0
4716646,448823,0.0005485817548162251,0.2423578748655712,5.781871127588541,10389792,34,68,0.2423578748655712,34000.0
2844962,2757201,0.010447761194029851,0.005823915095635747,0.8832168480105841,79426,7,14,0.005823915095635747,7000.0
2161230,2087517,0.004366812227074236,7.24501180936925e-06,0.08449373257091766,11929,1,2,7.24501180936925e-06,1000.0
3808182,3103806,0.0,0,0,524,0,0,0,0.0
419149,4406065,0.0,0,0,266,0,0,0,0.0
3847967,357466,0.0014771048744460858,3.953350464518679e-05,0.09863526251714727,23717,1,2,3.953350464518679e-05,1000.0
987441,824382,0.008403361344537815,0.0012350713688522364,0.4458008498504139,14336,4,8,0.0012350713688522364,4000.0
4762542,2767142,0.06486486486486487,0.013678934158628725,1.644937642577795,9646,12,24,0.013678934158628725,12000.0
2914647,4841268,0.0,0,0,229,0,0,0,0.0
1275299,1593758,0.03162055335968379,0.05433287551022534,2.7008730794004068,15221,16,32,0.05433287551022534,16000.0
3757241,3248594,0.02841429880843263,0.15052045610897108,12.809798619147518,2790053,93,186,0.15052045610897108,93000.0
219686,2015738,0.0055248618784530384,0.0016424648176553648,0.42497635797492284,87127,4,8,0.0016424648176553648,4000.0
3249932,1068993,0.0,0,0,178,0,0,0,0.0
2704231,3435043,0.0,0,0,3949,0,0,0,0.0
2691310,3640458,0.0011867088607594937,0.001007807031315748,0.34145997936338385,15150,3,6,0.001007807031315748,3000.0
2581947,3759750,0.0,0,0,2898,0,0,0,0.0
1689039,3927655,0.0,0,0,1152,0,0,0,0.0
2694816,2207956,0.0228310502283105,0.0066146848648632834,0.7452837625167092,2140,5,10,0.0066146848648632834,5000.0
4405100,2051732,0.008630393996247656,0.004298325888976853,2.414840498560383,131900,23,46,0.004298325888976853,23000.0
3352123,3510148,0.0,0,0,23220,0,0,0,0.0
2584682,3162385,0.0,0,0,14040,0,0,0,0.0
2680834,4254453,0.0025031289111389237,0.013440860215053764,0.3649364411886157,23870,2,4,0.013440860215053764,2000.0
3202510,2092295,0.0,0,0,243,0,0,0,0.0
4468086,532755,0.005988023952095809,9.44518956495457e-06,0.0864303862565374,5375,1,2,9.44518956495457e-06,1000.0
575651,4258315,0.0,0,0,380,0,0,0,0.0
2883988,824046,0.045246568378240974,0.02021160713950013,9.781646198798464,935680,89,178,0.02021160713950013,89000.0
4008358,4483821,0.0,0,0,414,0,0,0,0.0
2939315,3155408,5.805936570142971e-05,6.812325165832986e-05,0.3600636251913784,275580,4,8,6.812325165832986e-05,4000.0
4839526,3833152,0.0,0,0,6370,0,0,0,0.0
3507863,177506,0.0022658610271903325,0.0003062095991739764,0.2936643445622383,15780,3,6,0.0003062095991739764,3000.0
4619061,4289016,0.005025125628140704,1.3112054304884109e-06,0.07383035914027619,591,1,2,1.3112054304884109e-06,1000.0
4380434,3731768,0.0,0,0,2108,0,0,0,0.0
3213547,2706025,0.0,0,0,60236,0,0,0,0.0
4094697,212805,0.03492884864165589,0.09883130672270736,11.206011323326726,1413431,81,162,0.09883130672270736,81000.0
1927960,1579810,0.008111239860950173,0.0006793446415037536,1.3336874622678931,392084,14,28,0.0006793446415037536,14000.0
2640387,100754,0.004962779156327543,2.4296296746037525e-05,0.1760585392954821,33350,2,4,2.4296296746037525e-05,2000.0
3852854,3785477,0.002680965147453083,9.44518956495457e-06,0.0864303862565374,4344,1,2,9.44518956495457e-06,1000.0
1700836,350886,0.0,0,0,7908,0,0,0,0.0
871160,3340066,0.0,0,0,759,0,0,0,0.0
2772925,2456239,0.0,0,0,30,0,0,0,0.0
1548013,1078672,0.015384615384615385,0.014113899457828219,0.8265752084579898,26936,5,10,0.014113899457828219,5000.0
2242956,3882590,0.004390649104070251,0.0008882617771066194,3.421828137532458,1099824,37,74,0.0008882617771066194,37000.0
3603630,3489034,0.0,0,0,2204,0,0,0,0.0
1064556,3912526,0.0,0,0,46,0,0,0,0.0
19760,5113,0.0,0,0,5750,0,0,0,0.0
740005,4510860,0.013083048919226393,0.007642046564314754,2.5560981805379432,527250,23,46,0.007642046564314754,23000.0
4765846,605639,0.046153846153846156,0.010632763995715073,0.9296600275981983,4524,6,12,0.010632763995715073,6000.0
2609436,653633,0.03116883116883117,0.0661453272703436,2.1356329933111953,19380,12,24,0.0661453272703436,12000.0
2766747,321857,0.0,0,0,4180,0,0,0,0.0
4094066,1628264,0.0,0,0,1640,0,0,0,0.0
1246601,1897862,0.0,0,0,264,0,0,0,0.0
4232521,2779791,0.023121387283236993,0.008923999616366592,0.6438372205754557,7650,4,8,0.008923999616366592,4000.0
2554658,3240496,0.0021604938271604936,0.002769571942030731,0.8382834888797659,520182,7,14,0.002769571942030731,7000.0
415254,3129186,0.006607929515418502,0.06197989417142093,0.6340360707151018,5340,3,6,0.06197989417142093,3000.0
4400995,1187964,0.02564102564102564,0.017133000823561513,2.384003740402648,67100,18,36,0.017133000823561513,18000.0
2850445,1118530,0.0,0,0,209,0,0,0,0.0
3729828,2294440,0.0062827225130890054,0.0019945490389729078,0.7140941221387436,225028,6,12,0.0019945490389729078,6000.0
3370783,4790649,0.0010443616339512473,0.14307454404006864,6.499005973598457,15094854,44,88,0.14307454404006864,44000.0
3001815,74323,0.0,0,0,1797,0,0,0,0.0
3394828,2633571,0.057960893854748605,0.1919811958119071,11.352288046919433,496244,83,166,0.1919811958119071,83000.0
117653,1995601,0.0,0,0,702,0,0,0,0.0
1675257,4723059,0.0,0,0,720,0,0,0,0.0
3897513,733605,0.0,0,0,161,0,0,0,0.0
19484,749672,0.008531921153280376,0.0013340576172329905,2.750432643312888,809115,29,58,0.0013340576172329905,29000.0
4284282,4516132,0.00978698906160046,0.00294192574409808,1.8416393478947686,98368,17,34,0.00294192574409808,17000.0
833524,3841591,0.0,0,0,1764,0,0,0,0.0
3879365,4329629,0.008021390374331552,0.008176302240674012,0.49105686635411555,1860,3,6,0.008176302240674012,3000.0
4251792,57883,0.007556675062972292,0.0006519730334557303,0.9137466305389651,94775,9,18,0.0006519730334557303,9000.0
2835662,2379122,0.0,0,0,8550,0,0,0,0.0
2313654,3448488,0.004721435316336166,0.003055531116225356,0.5172961569809289,15735,5,10,0.003055531116225356,5000.0
3800305,4420839,0.016,0.0002297070190938263,0.216079684351263,3726,2,4,0.0002297070190938263,2000.0
399565,2956791,0.006369426751592357,1.99779076745735e-05,0.24198952772225563,31833,3,6,1.99779076745735e-05,3000.0
579536,3165162,0.0,0,0,556,0,0,0,0.0
225697,982493,0.008310249307479225,0.002086592539370674,0.6395727683988427,76800,6,12,0.002086592539370674,6000.0
457555,1106852,0.0,0,0,767775,0,0,0,0.0
4857001,321177,0.004784688995215311,1.089654369707584e-05,0.1603709151119747,20996,2,4,1.089654369707584e-05,2000.0
4655006,1987945,0.037037037037037035,0.007751937984496124,0.20576925955053368,171,1,2,0.007751937984496124,1000.0
3163774,3004014,0.0,0,0,625,0,0,0,0.0
4498101,2926541,0.002123489055864097,0.023581446710937322,1.6858009560495557,514250,13,26,0.023581446710937322,13000.0
2807375,3247071,0.00975609756097561,0.00017864720813268149,0.38897941679971404,41624,4,8,0.00017864720813268149,4000.0
3222303,1081619,0.009685230024213076,0.0022316300393991737,0.4552541032360317,4860,4,8,0.0022316300393991737,4000.0
4736009,1835245,0.0,0,0,1820,0,0,0,0.0
401959,2653845,0.0,0,0,1023,0,0,0,0.0
813047,3009562,0.0014641288433382138,0.0031847133757961785,0.17393140501110244,10688,1,2,0.0031847133757961785,1000.0
2899933,536723,0.0,0,0,336,0,0,0,0.0
4154717,2424452,0.01886317907444668,1.1258562145343123,15.213859571848776,1315420,75,150,1.1258562145343123,75000.0
1413512,3299579,0.0,0,0,294,0,0,0,0.0
2940424,1904054,0.0007729681978798586,0.00396399243745836,0.855348240231149,10143540,7,14,0.00396399243745836,7000.0
602340,107996,0.003134796238244514,1.3112054304884109e-06,0.07383035914027619,9724,1,2,1.3112054304884109e-06,1000.0
1011757,3739100,0.5833333333333334,0.1268018124561099,1.6702401352829224,90,7,14,0.1268018124561099,7000.0
940042,4253433,0.0,0,0,190,0,0,0,0.0
3905250,452890,0.0,0,0,612,0,0,0,0.0
3066444,685095,0.0,0,0,19920,0,0,0,0.0
1325436,3202770,0.0024154589371980675,1.0126479731850816e-05,0.08695382383195438,24424,1,2,1.0126479731850816e-05,1000.0
125872,1465269,0.01,0.0045662100456621,0.18556071437446803,198,1,2,0.0045662100456621,1000.0
3407905,765543,0.0,0,0,1680,0,0,0,0.0
2623580,2337217,0.028125,0.007203811986006943,1.141461296284014,15718,9,18,0.007203811986006943,9000.0
4211984,2596286,0.016079965232507605,0.012724414051171194,8.306783506512547,726915,74,148,0.012724414051171194,74000.0
2349594,959247,0.07142857142857142,0.003959276018099547,0.31320848905858306,176,2,4,0.003959276018099547,2000.0
2061150,3837284,0.00554016620498615,1.7926089043228703e-05,0.16469639886686083,27830,2,4,1.7926089043228703e-05,2000.0
1399058,1796644,0.0016422490168114439,0.34760201612548897,6.7914824308161075,9892770,38,76,0.34760201612548897,38000.0
12547,957725,0.0014204545454545455,5.4398225925089675e-05,0.1890232866586979,65376,2,4,5.4398225925089675e-05,2000.0
2361673,2593954,0.0,0,0,12936,0,0,0,0.0
3305322,3169329,0.0017953321364452424,2.496984890744426e-06,0.07751681639600151,46512,1,2,2.496984890744426e-06,1000.0
702865,166306,0.04377104377104377,0.011341391252057478,1.7395260630141753,21109,13,26,0.011341391252057478,13000.0
4311665,2499401,0.0,0,0,2247,0,0,0,0.0
4052122,2588244,0.0,0,0,3045,0,0,0,0.0
2187451,3356265,0.0,0,0,45,0,0,0,0.0
2544398,4360802,0.013245033112582781,0.0004445729643526293,0.4004535058050658,13608,4,8,0.0004445729643526293,4000.0
1164032,4779044,0.008064516129032258,0.01822803195352215,0.4222714979851464,3081,2,4,0.01822803195352215,2000.0
4125905,723257,0.30434782608695654,0.4399775424785645,7.642310178509962,5504,35,70,0.4399775424785645,35000.0
3169284,2502590,0.0,0,0,21024,0,0,0,0.0
1360006,475380,0.0,0,0,1608,0,0,0,0.0
3158482,4350093,0.004424778761061947,0.002702702702702703,0.1691045052393722,1110,1,2,0.002702702702702703,1000.0
3082677,3108490,0.0033003300330033004,0.0034965034965034965,0.1768036506147358,8943,1,2,0.0034965034965034965,1000.0
3139086,4343940,0.0061416977407326165,0.007637193221960526,3.1974406670282844,195392,28,56,0.007637193221960526,28000.0
1044619,1269131,0.0,0,0,2030,0,0,0,0.0
2390374,4143831,0.0,0,0,194,0,0,0,0.0
4779046,4399430,0.0,0,0,406,0,0,0,0.0
4420475,2868440,0.020366598778004074,0.011387447732506337,1.3266068251836385,29078,10,20,0.011387447732506337,10000.0
815236,2155768,0.0,0,0,356,0,0,0,0.0
1676054,2238637,0.23076923076923078,0.3579363515944293,4.41296319718825,1904,18,36,0.3579363515944293,18000.0
842454,1847353,0.0,0,0,1749,0,0,0,0.0
153792,778021,0.0,0,0,696,0,0,0,0.0
336290,87195,0.027700831024930747,0.09239020220651363,3.4339012785434586,69520,20,40,0.09239020220651363,20000.0
2410512,3528096,0.0006472491909385113,0.0030450116346713205,0.3079638909655481,167035,2,4,0.0030450116346713205,2000.0
3185337,1129762,0.009478672985781991,0.001663950518533146,0.5064830614962788,4968,4,8,0.001663950518533146,4000.0
4086406,4539579,0.006456513482719331,0.00021238154104959576,1.4982654987738897,155400,17,34,0.00021238154104959576,17000.0
4174741,1729680,0.0,0,0,12682,0,0,0,0.0
1429183,19269,0.0,0,0,3762,0,0,0,0.0
1479088,3296983,0.0,0,0,232,0,0,0,0.0
4139326,1040056,0.08213820078226858,0.17922895696134772,9.55319600231659,155584,63,126,0.17922895696134772,63000.0
4311720,3703326,0.0,0,0,21528,0,0,0,0.0
322366,3277122,0.0,0,0,1224,0,0,0,0.0
2153824,4079268,0.02666666666666667,0.0020349035476273005,0.2887375431066803,882,2,4,0.0020349035476273005,2000.0
3690840,3870459,0.011152416356877323,0.0046237897060301255,0.4627293341056383,4335,3,6,0.0046237897060301255,3000.0
1351195,899384,0.00018102824040550325,4.929441206106225e-05,0.18833020049925403,66264,2,4,4.929441206106225e-05,2000.0
1434155,4593423,0.20193861066235863,0.5284825467067814,21.282154624230166,116480,125,250,0.5284825467067814,125000.0
4315651,2905649,0.0,0,0,74,0,0,0,0.0
3064744,4544439,0.0,0,0,176,0,0,0,0.0
4034922,2589566,0.0,0,0,55,0,0,0,0.0
2845752,3671414,0.017467248908296942,0.001706910910225026,1.9885762363877881,230736,20,40,0.001706910910225026,20000.0
3526944,4061862,0.0036540803897685747,2.968649610585474e-05,0.26026149169179913,35055,3,6,2.968649610585474e-05,3000.0
4376408,732151,0.0,0,0,6230,0,0,0,0.0
1949391,2153670,0.020242914979757085,0.03456463967972919,0.9630611458766873,3332,5,10,0.03456463967972919,5000.0
654545,2988500,0.0010309278350515464,5.699660043335156e-06,0.22726992207777263,11636,3,6,5.699660043335156e-06,3000.0
4223263,1730211,0.0,0,0,128,0,0,0,0.0
1073493,777566,0.0,0,0,11729,0,0,0,0.0
566130,3072002,0.008781558726673985,0.0003258529986325662,0.7651378199415405,60208,8,16,0.0003258529986325662,8000.0
2198631,4151869,0.0004257130693912303,0.004347826086956522,0.18388845457974975,4696,1,2,0.004347826086956522,1000.0
193805,2692947,0.0024390243902439024,8.996087027142045e-05,0.28194540132922846,338252,3,6,8.996087027142045e-05,3000.0
1076285,3926802,7.25222325969305e-05,0.04042833035868085,1.1967485154028452,23562470,8,16,0.04042833035868085,8000.0
3623028,873318,0.0,0,0,98,0,0,0,0.0
1313574,594010,0.013333333333333334,0.0006753834730301668,1.9552912255688764,231035,21,42,0.0006753834730301668,21000.0
4080369,357567,0.009749303621169917,0.003783750345130557,0.8348264279918097,131274,7,14,0.003783750345130557,7000.0
3541501,2386108,0.011326860841423949,0.00011563279967227922,0.6308496722741597,29796,7,14,0.00011563279967227922,7000.0
4388455,290600,0.00017319016279875303,0.0003869796327745324,0.2252508848043502,57725,2,4,0.0003869796327745324,2000.0
978544,4006430,0.0,0,0,1004,0,0,0,0.0
2758155,4793999,0.0,0,0,1330,0,0,0,0.0
3148813,4008655,0.010287852021199211,0.383482419689619,14.572838359163487,8814520,99,198,0.383482419689619,99000.0
886710,2924181,0.0,0,0,8450,0,0,0,0.0
4600732,1149539,0.015853658536585366,0.013942486614842443,1.7825157049965044,24862,13,26,0.013942486614842443,13000.0
1509450,4095467,0.0,0,0,216,0,0,0,0.0
4572867,1104006,0.0,0,0,864,0,0,0,0.0
4222997,2017471,0.0015408320493066256,0.0005022601707684581,0.1316414371418105,48025,1,2,0.0005022601707684581,1000.0
979255,2387274,0.0,0,0,18870,0,0,0,0.0
3443847,2887128,0.008620689655172414,2.690551589981462e-06,0.07796806287802142,1260,1,2,2.690551589981462e-06,1000.0
1514261,2948384,0.08035714285714286,0.09387260515384603,1.9512929483376784,2254,9,18,0.09387260515384603,9000.0
4720585,1171375,0.0,0,0,16864,0,0,0,0.0
3758681,2083451,0.032059186189889025,0.034355527776462814,3.5687850515249866,142922,26,52,0.034355527776462814,26000.0
475690,4597102,0.07017543859649122,0.10030767444560548,1.0562992314615436,280,4,8,0.10030767444560548,4000.0
1333051,3296285,0.016091954022988506,0.018028003363390055,1.034380534050257,45120,7,14,0.018028003363390055,7000.0
4287735,1584619,0.0,0,0,206,0,0,0,0.0
404943,2187723,0.005047672462142457,0.00045157186472208946,0.8600397147726361,258172,9,18,0.00045157186472208946,9000.0
4403473,287108,0.003629764065335753,4.677851645455604e-05,0.18312899508806493,57270,2,4,4.677851645455604e-05,2000.0
1695500,2846784,0.007268951194184839,0.0005554619011804076,0.6781845490047388,72009,7,14,0.0005554619011804076,7000.0
