Souce,Sink,Connected
188222,3761586,0
3276332,390300,0
36474,1419393,0
1617433,4130826,0
1032334,2367409,0
1724983,649618,0
854110,2853656,0
45645,4223686,0
4457580,3380154,0
2389143,1302489,0
2365820,1942858,0
4619061,3744771,0
1651999,1992524,0
1470534,4286760,0
1181966,1217583,0
365625,2559231,0
3319084,4698200,0
1846344,2106810,0
791785,4427913,0
1964158,1535397,0
2253090,3815988,0
4057801,4381146,0
3102246,1163382,0
3529956,3522602,0
2400247,2824020,0
369760,1928385,0
1465111,2580187,0
943827,2707088,0
1566172,3032341,0
879978,2551023,0
2481036,850459,0
370075,2977881,0
1870305,1025447,0
1260507,2458216,0
3881595,3470809,0
3809731,2220067,0
3991988,3471513,0
2178769,3203890,0
3528798,1159090,0
3838130,398183,0
1490563,3990283,0
20462,2560090,0
3682046,183391,0
2574465,2361983,0
4710588,4646595,0
1918210,745210,0
275356,392338,0
4575002,373098,0
1867654,3557180,0
4602198,4267377,0
4349861,4011804,0
4652604,2422776,0
2151808,3938534,0
3571822,4431018,0
2444377,1438483,0
4246278,4465118,0
2616078,4640906,0
1563005,3959639,0
513195,54650,0
3384832,4090049,0
1972528,1280247,0
1311431,4353212,0
2780721,3687657,0
3907136,2874036,0
415353,3308410,0
3272974,2300543,0
2206301,4034399,0
1952349,143276,0
3302688,1793191,0
2898081,3318025,0
4690631,36492,0
181443,1479088,0
1970186,1130149,0
389363,559652,0
2873622,2748778,0
2614157,3628358,0
2029987,2412293,0
1752776,2347655,0
4636624,4527121,0
1984968,2713907,0
1177822,603489,0
1576020,3375159,0
2311715,2420027,0
639335,4486605,0
1953669,3794337,0
2001792,3581283,0
2668415,4246998,0
154666,571370,0
2660216,1808726,0
116978,3481895,0
225612,4619730,0
3201743,818533,0
1529061,4747471,0
147066,4023019,0
2531089,615,0
4150959,3492319,0
3498158,328587,0
3292454,3661354,0
4372383,2845273,0
3969779,1119602,0
2726948,2017776,0
77680,4544917,0
3994705,1871479,0
170119,2369978,0
1455727,203780,0
2307661,3204429,0
3744771,1653792,0
3206394,2057061,0
1790393,1259734,0
2986312,2289744,0
3556169,3995828,0
2644122,3691038,0
4576506,2907884,0
3863028,1630180,0
4850087,503635,0
2884492,3608701,0
4350093,2042257,0
3578486,3373169,0
2503408,2458216,0
1580497,1266825,0
4805994,2482154,0
1042104,3929052,0
3814044,4683052,0
1521471,2273863,0
1023717,2427796,0
4494976,1368123,0
4496155,895128,0
1405527,4094066,0
425362,1717215,0
3976164,2423087,0
606372,2479059,0
4853909,121425,0
2243500,1561979,0
382717,1129565,0
3656099,1537455,0
3479320,4732547,0
689629,645755,0
2015591,1224926,0
2630885,2915055,0
2246563,3115453,0
911633,170897,0
1212570,406229,0
3727229,2205848,0
1911964,807761,0
3532819,2731079,0
1591847,36492,0
4144260,80091,0
703658,1007626,0
2011847,1766402,0
1689039,1648119,0
2025050,3722929,0
1461907,1250083,0
1644258,2522287,0
4133801,3224610,0
2147508,1347454,0
1798023,2059188,0
694772,1136996,0
521991,324651,0
1841919,585180,0
4362390,1350258,0
3317934,1127722,0
1069341,4122878,0
3306867,4851739,0
1550064,3539092,0
241903,3056299,0
996568,176620,0
4666032,3963790,0
3371729,2911516,0
1136728,2482952,0
4392840,4213082,0
251297,2146309,0
1640131,4043999,0
1696058,3069669,0
2290704,26969,0
185850,1747233,0
3060208,3766831,0
633527,2995870,0
1857883,4024243,0
4559651,2369542,0
2746654,345296,0
2152546,2533897,0
1226819,4237670,0
2014580,557158,0
3574052,1669146,0
253265,2396295,0
3240720,2995035,0
2311321,4636880,0
1687276,1626066,0
583335,738810,0
3571630,1384315,0
2945377,1625272,0
2527221,216069,0
793135,2102689,0
2466973,1903703,0
950521,114842,0
3783009,2598996,0
768874,801878,0
486340,3012850,0
833637,2476279,0
2616090,3191704,0
3857652,4584173,0
548256,1982648,0
3649212,3910779,0
1985913,1319499,0
41284,4053029,0
3955955,4266066,0
3431523,1622204,0
197154,4558551,0
2364002,2192060,0
830202,4741419,0
3546126,606201,0
4490242,2039624,0
324167,2612790,0
1799445,1733646,0
585517,2635541,0
1898001,3630322,0
1561854,3337108,0
475023,1695324,0
1294208,483171,0
4415061,26969,0
3905808,3264860,0
4721209,1532052,0
1142592,2285636,0
3634165,899741,0
4216594,3559189,0
4840692,764600,0
503406,3532208,0
1110357,1200874,0
2734439,2206221,0
564930,746865,0
3257998,843636,0
24172,3805183,0
4057801,1942564,0
1562061,3381175,0
4702241,3849784,0
715665,206160,0
2755105,3245591,0
1545472,3481195,0
3353286,4674121,0
575651,2289744,0
4347727,3126148,0
221393,3402372,0
3682095,3586918,0
876265,714406,0
4769116,1499545,0
2237380,750762,0
1017713,1184750,0
4439606,1856122,0
2951744,4091626,0
2712539,4099099,0
899457,327280,0
1885713,741974,0
2953059,3424499,0
3588952,3770190,0
3446999,3883763,0
306263,1061920,0
959671,2960142,0
903626,3897083,0
4236713,1912722,0
4330496,2235628,0
3695441,1333896,0
4286269,776849,0
476241,3076046,0
2705657,4328669,0
3058894,2369322,0
1439505,3156984,0
1196313,575755,0
1682854,2032082,0
167992,1449133,0
2177688,3126590,0
2502563,4786573,0
781657,850459,0
2334729,1268797,0
3448331,3075555,0
1977946,2709604,0
2321070,3945064,0
3407905,3114506,0
34676,3821512,0
4315694,2155768,0
4558151,4126356,0
2646775,3431591,0
3781412,3381211,0
4838603,1909958,0
4726502,3781412,0
2891367,4597942,0
3961269,1187024,0
4551342,2494359,0
877692,2763196,0
511556,1211759,0
20964,4712024,0
2680241,152802,0
336035,1381368,0
387848,282273,0
435747,2898122,0
1601895,3963472,0
1201069,2390172,0
2680241,2014945,0
802764,4214037,0
1201339,1418602,0
912658,4316955,0
3350116,4806025,0
3561479,4044387,0
2467517,2966259,0
3765488,501358,0
4303782,180384,0
3881846,3240720,0
3281247,4910,0
3287527,2529862,0
2902003,2278495,0
1292607,3563884,0
1983366,4074179,0
1872430,3761850,0
1730546,165240,0
760911,1752489,0
234766,4801606,0
1301469,603426,0
1148237,1620005,0
253632,4803710,0
268519,1397727,0
4161763,2964315,0
1588917,2692327,0
1715858,1500072,0
229362,1427563,0
3070716,3053148,0
2015591,3759200,0
3974331,3856703,0
4476461,2647708,0
2617132,177065,0
4148694,1194784,0
4679257,2576462,0
625447,45185,0
174267,2975625,0
4757154,4705108,0
4291780,46347,0
2947539,4807740,0
3426104,3561126,0
3283449,135291,0
2088214,3096596,0
575259,724480,0
4096142,2243309,0
4742171,4009971,0
2484287,1013466,0
413386,3564272,0
619186,1022143,0
4153500,2032862,0
1532031,1927607,0
3364006,1141475,0
1279255,1243532,0
3226919,3993350,0
3809618,235578,0
4793893,1702905,0
245205,1339526,0
2033095,4240934,0
4064875,3127075,0
1879147,575151,0
2785878,1270086,0
4150272,2483911,0
2075202,1114252,0
2195846,4530487,0
3085672,1411592,0
346594,317786,0
4171223,3274929,0
4264153,4569440,0
1609713,2743645,0
127123,1623499,0
713999,3338372,0
2818721,2270094,0
2230677,1929339,0
2276766,4593499,0
2528284,4465234,0
2773819,714345,0
4794805,2244008,0
4627252,3809860,0
743004,3954853,0
4323892,437391,0
947713,1455522,0
658455,3492417,0
1896829,4636880,0
917277,1590090,0
983811,137497,0
4110137,2747564,0
3533153,2826099,0
3207225,1866916,0
3585785,4675771,0
3162186,4005771,0
2296535,3080022,0
4012785,204012,0
3944700,1142684,0
3720786,3016847,0
2753102,1405339,0
703168,3380154,0
131170,3787881,0
4492372,4278188,0
1656851,1062171,0
4329392,1225124,0
3851236,707526,0
2998403,2343807,0
3153165,4658228,0
4654271,809914,0
1825161,4493877,0
4275612,4530670,0
3487024,1627679,0
221788,2747234,0
2765094,2439404,0
3441126,111809,0
208826,3128826,0
2605583,4044304,0
1285894,4085567,0
2562600,2482930,0
2132615,1430057,0
2146013,1282313,0
2635867,570888,0
2805999,3043903,0
775053,4145949,0
868347,35977,0
4552530,3870424,0
580211,3776451,0
437237,2646810,0
759029,2684994,0
56121,2854552,0
1210551,1320234,0
3746888,453052,0
1903802,2481712,0
4249050,4662779,0
3428785,798228,0
3869571,1455522,0
1537270,1178822,0
3630404,1795228,0
3493988,3005349,0
3095611,2591738,0
119228,1451810,0
3047303,283694,0
2832073,1316699,0
3143473,4299050,0
1194784,406226,0
3549444,2471590,0
3216710,2787002,0
3546206,4299381,0
2661651,1097818,0
1447025,601705,0
2089282,2137699,0
2421138,854025,0
68058,1961292,0
4385733,1356559,0
4223007,4354212,0
2214631,1508662,0
1703716,2821574,0
1609648,3358231,0
1261504,3181882,0
3454623,3673734,0
1278013,4583400,0
3529505,229353,0
3316161,3716043,0
2273863,4035002,0
4613147,4034399,0
2658595,1386735,0
4082541,2157328,0
1068993,2928264,0
3420698,564514,0
1959937,2207956,0
409240,3471307,0
1628647,2948590,0
3793690,3629939,0
592481,4628417,0
4518349,3936352,0
422198,2342340,0
335845,979757,0
4043223,4074537,0
396680,570302,0
1822595,1275575,0
878846,2737067,0
4346913,1654051,0
742299,2445713,0
3686272,1401429,0
608890,3200395,0
3649726,3366522,0
4244256,3759079,0
3092975,697447,0
994858,168174,0
3453238,53692,0
4607737,3161209,0
4006878,1985096,0
3328639,268152,0
4743440,2980471,0
3802890,1208681,0
4386902,1414465,0
1824770,1781627,0
2707493,2402586,0
2201113,1882692,0
2628106,3901568,0
1961005,160746,0
3205997,3266449,0
4568047,4030566,0
3378483,3601622,0
2078319,1674134,0
2224519,3719411,0
714119,4618432,0
1546649,3824251,0
1299497,2106810,0
4002413,3204862,0
630109,206039,0
3370067,4355255,0
1515634,1027216,0
1281593,4677013,0
101349,1061114,0
69098,4616749,0
119228,2073638,0
3876715,4164476,0
3588715,2339503,0
4086115,4069773,0
4699529,1416394,0
899516,2694515,0
4128929,11382,0
2333576,1148983,0
1479722,602545,0
1449120,2753232,0
4752211,2174911,0
4468173,420735,0
3153845,763974,0
1418628,3566429,0
704127,3987262,0
150196,1748780,0
4716898,2747208,0
408530,4589413,0
52688,1478969,0
1056378,311395,0
3994837,300374,0
2426147,2365803,0
4817431,2850009,0
3521318,107887,0
2144188,972532,0
152557,1424998,0
533319,3354463,0
3205964,245819,0
120430,2551943,0
3558672,3172985,0
3798786,2445865,0
4503855,2504243,0
4729926,4668915,0
1283903,3493870,0
4315955,15031,0
3002401,2577488,0
2945836,1298912,0
359146,2227635,0
4325261,1459886,0
4857001,4329055,0
210661,1455522,0
2782280,747694,0
437152,2433713,0
1103657,1362833,0
231095,2710512,0
2971829,3180015,0
252017,4690299,0
2103452,2158507,0
423784,716282,0
2817084,145257,0
253166,4725489,0
2887128,3910839,0
1223468,446513,0
840440,4668685,0
2548851,2885730,0
453257,1148578,0
765302,1072872,0
3539065,3784241,0
625402,215517,0
1261694,2629112,0
1834618,3682459,0
3973930,1807180,0
3795525,1166150,0
2461854,3236335,0
4180578,4717876,0
3980329,2965375,0
2154184,3875197,0
2588236,1560542,0
849600,4580226,0
1098601,1598643,0
1009737,412074,0
2660460,2880329,0
1749305,1377960,0
3070716,4691840,0
1873530,2942007,0
255004,4818685,0
571021,2393047,0
1115214,2434238,0
4348238,4788593,0
1452370,3509157,0
752344,4242585,0
1922454,363259,0
200920,2695851,0
2972358,4660622,0
1472708,2665523,0
4638270,1380069,0
2342148,2810139,0
2827940,4654107,0
2652623,1257455,0
1917159,1423274,0
810370,2205811,0
515021,4604457,0
4164269,3043422,0
2995870,1122308,0
1477037,4166156,0
1013174,3360750,0
1277704,2511383,0
2343364,1406262,0
1150251,3191384,0
2533625,3654814,0
4130826,2410889,0
3366767,2354877,0
2455231,4038793,0
4850087,1227677,0
720274,82620,0
2435515,794272,0
557921,2617495,0
1963804,1471887,0
3835109,3313632,0
4838603,3917859,0
4613100,2579817,0
3539874,3973088,0
620720,533992,0
2008325,3805528,0
1337977,1862653,0
873752,4092796,0
3601999,3071602,0
3067487,3686504,0
3199953,4586866,0
2278207,2564888,0
2376049,277167,0
1393349,215500,0
2633652,1444562,0
3110809,4679545,0
3798893,1343332,0
1450153,250899,0
1576599,2256026,0
1321475,3722616,0
2092482,572709,0
4490713,1497513,0
4177865,2676585,0
409513,1935156,0
637827,3379468,0
2344586,4354929,0
353648,3268020,0
4610869,1424079,0
874565,371769,0
1426419,61530,0
910294,3938600,0
622071,2304629,0
4088233,1133709,0
4553927,177185,0
1766372,841644,0
3341679,4327869,0
4127090,2370059,0
4009768,1741703,0
1709754,1972250,0
802871,1603373,0
1583704,1869476,0
1758218,3980831,0
3316977,2388298,0
2617436,4866498,0
2809076,2186304,0
4400727,2487547,0
4445347,1051135,0
4651060,3639154,0
2434223,462783,0
1557485,3287182,0
22482,2352507,0
4781889,1249709,0
1880067,1255055,0
3775593,198006,0
588822,2858278,0
15031,3065297,0
2536622,116978,0
4048453,922617,0
4163893,3208410,0
167322,634205,0
3194471,838983,0
3888365,1184750,0
1929062,4109560,0
2802136,2335807,0
1894699,289506,0
3399902,3776237,0
2106852,2584466,0
2186047,1630542,0
3306673,2100410,0
4036236,4808917,0
503689,3051354,0
3693302,1365868,0
2953059,2660770,0
2508626,1385589,0
1540022,2012242,0
669152,3472231,0
675716,1401429,0
810336,3583234,0
2711330,1211741,0
73827,1665008,0
3095992,3165644,0
3615449,3416801,0
763761,3756266,0
183960,2815228,0
1409796,3172379,0
623567,4482736,0
617956,2665942,0
1903703,1214001,0
2617436,2858107,0
686527,2680241,0
4322477,2242681,0
1300968,2603544,0
3452435,4453244,0
2309371,3189619,0
4155171,4188105,0
2108520,2350444,0
3883112,681228,0
533147,3814535,0
4308710,3706139,0
1673257,4032249,0
834584,2322497,0
2577206,3061190,0
770022,3616327,0
4404816,2068606,0
2575827,2791241,0
3959756,748200,0
4128881,4578616,0
2833751,1880685,0
3056079,3559630,0
2253241,1718445,0
1168085,468102,0
901234,632452,0
809546,2214374,0
4483825,1782783,0
4577899,3517328,0
2434223,3552776,0
2897948,1808726,0
1327916,2986287,0
2845650,1597818,0
4534499,318621,0
4224957,2347696,0
2868454,802764,0
3967571,3682788,0
571370,2223957,0
4772162,628093,0
1416609,1871972,0
4817102,3146076,0
2925149,1936405,0
3593013,703469,0
3070312,1798255,0
1648028,2024462,0
4042629,2893448,0
3833481,709848,0
662626,3004717,0
1630538,1479824,0
4376940,2739660,0
445927,1931344,0
4223704,1716912,0
80983,2222602,0
3011545,1638760,0
3308965,454139,0
252832,2623204,0
2253744,907052,0
3275002,2200988,0
1884729,3688028,0
2995574,3223282,0
1651955,973523,0
3256646,2030766,0
2945368,1508397,0
2939447,4171463,0
3196935,2433449,0
2621483,3873589,0
1471887,4207510,0
1730504,3463717,0
2964130,972491,0
3441706,2697104,0
2063016,3065131,0
1691867,56445,0
1529095,225796,0
1887103,4646201,0
165055,1607332,0
1941733,1397118,0
2563423,3639308,0
1473446,1471291,0
3204831,1122024,0
528317,270618,0
3476921,428234,0
1570115,2109271,0
4697939,2328390,0
4736693,1972261,0
626980,1135209,0
3350833,1102719,0
2662388,1907273,0
310328,3001815,0
3164368,3399111,0
2333226,17364,0
551857,3895103,0
3458917,263101,0
1891147,3016449,0
2735303,2644838,0
2983851,454478,0
3452601,1472965,0
1721223,3078428,0
327313,1208600,0
2659133,1151844,0
4111516,3201531,0
3190510,3790467,0
3636040,713840,0
1148983,4830193,0
3889117,1941844,0
2464710,3680621,0
4555303,3146672,0
1406846,653789,0
1873275,1531522,0
3237136,381694,0
3506156,2032980,0
3076484,1443435,0
4714877,955536,0
2649630,3706420,0
3664409,4546829,0
1838723,315961,0
133167,233391,0
2897140,1649441,0
2914869,217169,0
2867911,2177787,0
2926541,4591898,0
2420488,4118980,0
1279954,2576794,0
3390929,1190190,0
1766159,1497719,0
1716269,4096791,0
3541970,3415849,0
3379148,3566235,0
4301417,4515216,0
2409591,4614969,0
1064262,3661984,0
2319405,3064769,0
2384203,3258299,0
1232397,4055374,0
3268211,3134085,0
4512147,3224537,0
3319513,3927615,0
2904412,4159120,0
957345,3759958,0
3683764,39391,0
2051131,3555421,0
3984936,1660395,0
4713292,2999930,0
892653,829732,0
2903565,4562839,0
2882336,2249631,0
942440,2248632,0
4858183,927463,0
143673,3819586,0
1807136,4640348,0
965987,3636705,0
544222,306959,0
3609789,3643931,0
193266,2359084,0
4545910,1753144,0
4306582,1029637,0
1520312,3775035,0
4053811,1395058,0
4393716,3006875,0
357567,2529024,0
1538182,4279175,0
241154,3250839,0
1878730,814560,0
3065042,2286173,0
3052734,3023008,0
3753046,2976917,0
4709316,645845,0
4072124,1178822,0
2768640,1255055,0
3523133,1932142,0
1373891,511189,0
4199892,1226964,0
651186,3076046,0
4299096,3700433,0
1089205,243176,0
1601970,2248614,0
1892505,4117546,0
4852653,294466,0
4588020,2281634,0
2630080,4850818,0
433745,1671489,0
2451722,3352693,0
2261391,3435442,0
2388540,3604828,0
632656,3002597,0
1365243,1242176,0
2261617,3955048,0
3347779,622762,0
3655609,1373751,0
4051793,1459605,0
4106005,2812642,0
2229080,1078579,0
649618,3910839,0
4376910,4705293,0
3236899,3004148,0
2417843,2604474,0
2479519,1565469,0
2155540,3804990,0
2529192,511397,0
2485609,641893,0
2621473,1993986,0
1959508,2990109,0
4034438,2929816,0
4719858,43085,0
753367,720538,0
3787880,2167445,0
4135447,3779460,0
4502220,2779499,0
2364005,793135,0
454038,2905069,0
60491,3817046,0
2472799,2215943,0
2405413,1151051,0
2791656,3589315,0
3002396,1327442,0
1565953,3723134,0
1964312,4408395,0
176620,1918996,0
3011331,324167,0
3479314,3490385,0
1476621,3777335,0
4845750,4778038,0
3051546,2549911,0
4584184,569423,0
1146006,1454299,0
3382674,1495405,0
1067092,771958,0
4629913,2672421,0
3369847,3701007,0
1054633,2768159,0
3908962,2769247,0
1514127,3201190,0
2866908,3044974,0
1770518,105629,0
1212784,4490728,0
3645907,1942194,0
1401613,1541775,0
1460850,4519221,0
4179436,2572046,0
4808990,4338946,0
331203,3548496,0
3936352,3957676,0
2404296,2883651,0
76044,4329297,0
3534604,3526018,0
3847582,1322684,0
2222505,862491,0
3855867,2575827,0
2715082,3169284,0
3462413,3360062,0
552693,820951,0
2281380,337565,0
4597693,30353,0
3698779,4651509,0
4534350,2397579,0
2165090,2015812,0
1715194,34474,0
3314562,780860,0
3421759,4338803,0
588260,755409,0
3153582,693197,0
1970796,972486,0
1413750,4356665,0
3702046,2850816,0
1488540,4490242,0
3929052,1401803,0
863783,4200722,0
90690,3229446,0
3394902,3554354,0
3733494,650841,0
2807601,405609,0
4468086,3370067,0
933712,4465234,0
3459133,2653433,0
2844962,2834538,0
193919,2113540,0
2969167,2320085,0
4617219,351309,0
1285199,2529862,0
2065513,2534881,0
3878940,510109,0
1337110,1877192,0
3521489,3594930,0
66147,35887,0
3033666,723247,0
4801943,551318,0
1094103,569966,0
3935869,2292913,0
204646,359313,0
3750116,3521843,0
117457,3478534,0
4255164,1870604,0
1677326,139978,0
1962683,1194867,0
1900596,4565705,0
50830,1169717,0
371188,742548,0
1014927,1151527,0
4558379,1208601,0
2813258,1812114,0
1730312,1960487,0
1416417,1026510,0
157082,99328,0
315658,2075242,0
3536565,3278967,0
275639,2051410,0
1824506,2361983,0
1382104,3078383,0
3398222,3468529,0
3050569,3567284,0
4475906,933994,0
4223094,2721940,0
3657053,3511408,0
4085977,2719046,0
2024301,3310706,0
1228200,861847,0
3453522,3573726,0
3547614,4840480,0
1440232,4250644,0
3888870,4859254,0
647035,4012400,0
2256285,4550331,0
2193232,3273827,0
428997,1645939,0
1427449,4466600,0
2911304,518982,0
707257,139846,0
2086825,2241048,0
4628924,2914797,0
3024474,1559381,0
1914928,252305,0
4706469,2488376,0
1584544,4294245,0
706607,2020407,0
215500,2555687,0
861508,3425538,0
2002949,4358480,0
4671630,3902174,0
3054046,4856038,0
3832925,4609750,0
2839205,3707029,0
2393166,578595,0
2288215,3856319,0
522954,2078518,0
3423013,1357938,0
3043422,4036197,0
1716355,3982412,0
1924596,4177119,0
3013812,2423131,0
2378869,2032097,0
2584558,946023,0
1200323,638550,0
1829403,3118335,0
2269466,2850479,0
3382724,642704,0
4104616,754514,0
173307,2701033,0
4849032,3430910,0
3835413,38027,0
3948187,762550,0
3714595,3237440,0
4494583,4159232,0
659177,3327880,0
186700,255383,0
1716553,838866,0
4828243,2839701,0
1184961,3957290,0
4804991,2524335,0
3107199,4185,0
960152,3400479,0
291429,3510861,0
2503408,305896,0
1741321,4477284,0
394039,3839860,0
706607,1716269,0
2966589,2597252,0
2972814,2466277,0
706854,4258438,0
1163829,2129417,0
2283079,4236498,0
4044246,1030864,0
3733523,1720789,0
1135346,2529089,0
1314231,2540777,0
2683202,2777973,0
2085174,296567,0
4520592,1602104,0
1393349,503406,0
3396131,703386,0
4595304,4532333,0
4266089,4250246,0
4259263,420757,0
2819109,4555237,0
4124881,1666490,0
3293710,3119910,0
4749229,4429490,0
3182312,3634347,0
2954799,641374,0
163361,933143,0
1984968,3811150,0
3846891,1232138,0
955536,2730815,0
2683863,238698,0
3129591,487584,0
190495,821373,0
1854093,4279257,0
4312394,4682096,0
3929861,4716078,0
2584682,1645939,0
267105,2801705,0
1117951,1285540,0
2767325,3364546,0
2398756,2829288,0
237114,3697652,0
2414781,4520728,0
3830454,2595690,0
3007472,1798603,0
3739689,1526306,0
1096706,2480532,0
4140554,2661509,0
3782034,1517584,0
4497472,36492,0
336035,4308935,0
3067543,4493123,0
3134429,3917261,0
1204184,3431784,0
3755255,3011843,0
4564161,2677257,0
2270094,1824412,0
425921,537971,0
3634347,305066,0
480756,364543,0
2909560,2897948,0
854764,6006,0
2758444,2742606,0
2319463,4141952,0
3287368,1528823,0
560809,3338630,0
2014426,565730,0
193597,3144674,0
4258112,3720251,0
1761428,1994424,0
998756,1322268,0
1725270,3877717,0
85708,218201,0
2484287,3191326,0
930861,1222927,0
2698184,4129428,0
4686704,3845559,0
2161230,908787,0
4002200,5871,0
3606588,1884729,0
4405949,3540796,0
618748,2434995,0
2432581,624674,0
1255620,4619730,0
3848381,3113197,0
4069742,4388404,0
3992759,2328772,0
3765318,4036279,0
3061192,179584,0
499936,1652579,0
8353,4536731,0
218730,4145274,0
1406846,2230076,0
1419310,2062246,0
1514068,4594510,0
2617331,2964602,0
3794922,2671384,0
3874485,1496794,0
1829206,829583,0
515979,723340,0
3717548,3647228,0
3701305,2721940,0
3135593,2551943,0
3360301,1610783,0
1510824,876230,0
3864880,1760523,0
4174873,827783,0
4350197,4550331,0
3595251,523370,0
4614848,3564292,0
4144466,3621497,0
3926754,146909,0
2493630,482021,0
1911772,4755414,0
779761,3979814,0
2791482,4078738,0
2423131,2645665,0
662687,173719,0
984004,1821384,0
1668709,1292720,0
3659338,4361788,0
126390,911263,0
4633046,1973854,0
315060,1563624,0
1425465,1811643,0
2594697,2824822,0
1029210,546285,0
4361902,2433038,0
3669169,1588663,0
1133880,1860472,0
977434,3022500,0
2517882,831639,0
2280653,2222521,0
4668030,4792185,0
451378,1886319,0
2100410,4185459,0
2140393,2907884,0
679614,4273253,0
3312350,2186887,0
54535,2137699,0
1740939,4155389,0
588260,2741764,0
2839397,3759079,0
2261309,2652824,0
214078,3182935,0
2324283,2274567,0
598354,2988239,0
2529225,503106,0
987119,1513949,0
3278182,1770441,0
497594,437876,0
1166150,1579396,0
4535791,1320719,0
1801460,1220975,0
1590992,431122,0
3475898,1682097,0
419485,378799,0
1405044,4520231,0
2443796,1983329,0
662193,1944242,0
680843,3108415,0
961355,2744911,0
1327916,1655504,0
3412207,3788774,0
4539054,3099969,0
4583604,2497739,0
2721857,222744,0
393007,2653433,0
212380,1577652,0
2302024,826234,0
3799936,1940933,0
3266515,74370,0
4362163,2433713,0
2649332,607007,0
1833856,2158705,0
4298355,4735875,0
1763873,2789719,0
2532961,856916,0
1424721,1676634,0
3684456,1784401,0
4782106,2596182,0
951340,2502563,0
105267,955540,0
2571618,724405,0
1416873,3281980,0
4578932,4755751,0
2856874,2844426,0
2371099,630859,0
3247358,3432697,0
4545160,1513949,0
4537619,149331,0
4517807,3383892,0
1341632,987785,0
755822,4572334,0
3601631,4478744,0
1241555,2324744,0
4091917,2868197,0
563467,2246238,0
2382179,4826917,0
4123696,1327916,0
3219178,1905607,0
3656774,3188162,0
792812,2967438,0
3136553,968198,0
4432761,1378783,0
1766611,3283164,0
148777,4799914,0
2897473,4320609,0
4631936,857288,0
879978,4139326,0
1924876,1199597,0
3032341,3645907,0
4732553,1423570,0
3113584,1582441,0
621311,1951479,0
3749319,4006644,0
2533120,118589,0
4691699,562661,0
1685958,609970,0
4248715,4301417,0
1136417,3759750,0
584964,4521982,0
2235493,1810816,0
4038287,40371,0
4109446,4498800,0
4841936,4441141,0
1073383,360372,0
4274063,3042268,0
1043689,4600134,0
2770764,3482689,0
1068581,187300,0
3300747,4092135,0
3937561,1798619,0
2844234,4434389,0
1189398,720188,0
2258576,4831688,0
3729461,951816,0
1885405,173258,0
66597,1219636,0
515979,3238984,0
821686,1252928,0
4679545,4555303,0
1837247,2192563,0
54157,4069987,0
2614719,1644558,0
4856975,656728,0
511720,93679,0
2761354,4225738,0
3997092,3707029,0
2702095,1886213,0
846115,185850,0
3184560,2536842,0
4210834,519932,0
478279,2425154,0
4254459,1185446,0
2859431,2552477,0
3241034,2290078,0
3260661,3141429,0
3043903,652757,0
4370932,3712991,0
123817,942238,0
3306556,159065,0
1864642,568051,0
2000589,3543871,0
860022,817579,0
3618247,2195677,0
101917,2293100,0
4005615,985462,0
104036,1785126,0
874565,1076917,0
1405339,2436089,0
267757,3649026,0
2256446,848673,0
1990959,3060535,0
1219793,1458842,0
2070084,3736271,0
945521,418892,0
2587847,2183295,0
1698628,4346907,0
4277640,4480532,0
2263331,2092295,0
4530487,1535237,0
575755,2571101,0
1687191,1355075,0
891969,4194017,0
4471077,197603,0
4551191,3945173,0
32577,2631754,0
2886012,2343808,0
4489126,516230,0
3893892,4567137,0
3492398,2564846,0
3067487,4125886,0
2522287,165651,0
1404525,2381679,0
171400,3905067,0
289095,4377457,0
2754621,2466693,0
982493,2198107,0
2957672,4513857,0
312849,2051220,0
562429,2199517,0
3980170,2427796,0
2650447,1561280,0
184085,2141424,0
4266201,1375391,0
861115,2434934,0
3818057,4596076,0
4606793,1112964,0
1886223,3177367,0
3573726,4610000,0
4458527,3229446,0
4204147,3273173,0
2084196,3134414,0
4558551,3531463,0
1552385,1696270,0
3755559,2413499,0
2801904,3522485,0
4785932,108983,0
1402963,691232,0
3880754,2833239,0
4848158,1647802,0
3292278,2230545,0
4528392,191394,0
4204239,4651131,0
471514,1263398,0
1366462,4495877,0
2971085,1900364,0
1630671,897139,0
331220,861311,0
4775300,1527047,0
354790,2791664,0
3706871,3249912,0
39514,1875382,0
1537593,2140956,0
2335807,4784734,0
2269297,899384,0
1629856,2726948,0
916842,2575253,0
3678312,11331,0
4233597,4194596,0
3428217,2832099,0
1884181,4523428,0
4853028,3524503,0
683835,3060787,0
1191226,927063,0
1734922,1890313,0
3749953,2340298,0
258663,4517825,0
94525,2671870,0
3193251,135390,0
2739110,3738664,0
3149670,1259857,0
1467378,1860053,0
1716355,364973,0
4283868,4333006,0
2361653,1512560,0
11382,342591,0
1371192,577309,0
1198601,39719,0
3600732,1888627,0
4359778,3511222,0
2364188,334766,0
2652316,2112895,0
2545905,588955,0
630859,3341003,0
4700855,1856831,0
4439993,3858974,0
2239775,4527012,0
3291869,1781222,0
4344489,1234596,0
2666801,989947,0
705425,722688,0
3838964,2316844,0
2532313,2943801,0
1486685,2847860,0
356749,2636789,0
4695294,3759586,0
1449133,280390,0
2619627,307550,0
2794913,151709,0
4856114,1307680,0
2619659,4633518,0
1817278,2722816,0
1049517,1218848,0
1937230,3705211,0
1101291,1343073,0
2069714,1629735,0
1600876,2369787,0
