Souce,Sink,Connected,Jaccard,Resource_alloc,Adamic_adar,Preferential_attachment,Common Neighbours,CN Sound-Hopcroft,Resoruce Alloc Index,Within Inner Cluster
3478060,1692649,0,0.004301075268817204,0.03416027800209692,1.0487307993180737,402194,6,12,0.03416027800209692,6000.0
360620,2811628,0,0.0,0,0,450,0,0,0,0.0
4752378,2712752,0,0.002365464222353637,0.0002559804949928593,0.4134275363741555,46676,4,8,0.0002559804949928593,4000.0
3051144,126360,0,0.0,0,0,7298,0,0,0,0.0
1522382,665787,0,0.018518518518518517,0.0004440579037055962,0.23603379795239487,1425,2,4,0.0004440579037055962,2000.0
1204783,1434532,0,0.015748031496062992,0.004538431331524722,1.1693497746428279,95264,10,20,0.004538431331524722,10000.0
2544194,2436861,0,0.012002526847757423,0.030535462742818903,2.6462631044835425,302877,19,38,0.030535462742818903,19000.0
1102593,3359051,0,0.0049504950495049506,0.0005944310156321492,0.20841779364684268,24568,2,4,0.0005944310156321492,2000.0
3992363,3650767,0,0.0008067118425298483,0.022551310424980417,0.7079418988973997,2223622,5,10,0.022551310424980417,5000.0
2164973,2269977,0,0.0,0,0,567,0,0,0,0.0
26929,3633833,0,0.0,0,0,465,0,0,0,0.0
1250717,1074636,0,0.0,0,0,7008,0,0,0,0.0
4096832,2997274,0,0.013572204125950055,0.03709426971168213,3.4887981290655334,579282,25,50,0.03709426971168213,25000.0
1322684,1250650,0,0.003484320557491289,0.0025416616887298537,0.2882772005322542,49820,2,4,0.0025416616887298537,2000.0
3372240,2307585,0,0.0038095238095238095,0.004737599692606765,0.5391671466346553,277665,4,8,0.004737599692606765,4000.0
4851420,855339,0,0.003440974060349391,0.0017747459431318266,1.394657347089235,2299014,13,26,0.0017747459431318266,13000.0
418567,606761,0,0.0,0,0,57891,0,0,0,0.0
1076602,2815706,0,0.00904977375565611,0.005022934801230618,1.0491837406251374,146016,8,16,0.005022934801230618,8000.0
4822055,4550417,0,0.0,0,0,1992,0,0,0,0.0
2053028,4579710,0,0.012669683257918552,0.009693245766534731,3.2320315293929016,848936,28,56,0.009693245766534731,28000.0
836880,3342005,0,0.0021314387211367673,0.0059076737635046445,0.736547815141267,1395840,6,12,0.0059076737635046445,6000.0
1598124,2312221,0,0.0035555555555555557,0.0030647281310167795,0.5530092135069615,212710,4,8,0.0030647281310167795,4000.0
4261663,2992921,0,0.0,0,0,30250,0,0,0,0.0
193221,2245867,0,0.0,0,0,1037,0,0,0,0.0
3291845,1746167,0,0.0,0,0,305715,0,0,0,0.0
1797346,2127874,0,0.0,0,0,138678,0,0,0,0.0
3167204,3168871,0,0.0,0,0,49686,0,0,0,0.0
1775368,669495,0,0.002886002886002886,0.00028949564347083425,0.19650099897639073,113274,2,4,0.00028949564347083425,2000.0
2489577,4102645,0,0.0,0,0,416,0,0,0,0.0
3048788,1252162,0,0.0,0,0,42456,0,0,0,0.0
3552495,2728956,0,0.0,0,0,235616,0,0,0,0.0
2072643,1218681,0,0.010101010101010102,0.000543773790103317,0.13303219766674737,2499,1,2,0.000543773790103317,1000.0
785634,4110767,0,0.006493506493506494,1.3112054304884109e-06,0.07383035914027619,3354,1,2,1.3112054304884109e-06,1000.0
3709961,981738,0,0.00034002040122407346,0.0005766987176921907,0.22071687597540168,204715,2,4,0.0005766987176921907,2000.0
4460736,3290884,0,0.0025188916876574307,0.001042567807085696,0.24700085753744783,121923,2,4,0.001042567807085696,2000.0
4528745,3293255,0,0.01639344262295082,0.0009600261692297639,0.357598967483324,8624,3,6,0.0009600261692297639,3000.0
4094697,2758474,0,0.0,0,0,99499,0,0,0,0.0
4166944,1921840,0,0.0,0,0,276,0,0,0,0.0
3522353,181449,0,0.023688663282571912,0.01633995157065774,2.0107420105807154,54064,14,28,0.01633995157065774,14000.0
1903802,2161079,0,0.003115264797507788,0.0015015015015015015,0.1538156351548753,24400,1,2,0.0015015015015015015,1000.0
4657441,3043233,0,0.0,0,0,23348,0,0,0,0.0
655891,4288822,0,0.006570302233902759,0.0062142467198755165,1.062075860431144,270912,10,20,0.0062142467198755165,10000.0
2883450,179140,0,0.0,0,0,3990,0,0,0,0.0
4359926,4751519,0,0.0,0,0,2337,0,0,0,0.0
4738390,659769,0,0.0,0,0,1892,0,0,0,0.0
1288846,3770256,0,0.0011702750146284377,0.00207328215211781,0.2495804685992185,523488,2,4,0.00207328215211781,2000.0
1471089,1880891,0,0.0017391304347826088,0.0036384340532214228,0.5089819173351998,360815,4,8,0.0036384340532214228,4000.0
87759,3999997,0,0.007352941176470588,0.00034069879021359775,0.21258638239715363,13728,2,4,0.00034069879021359775,2000.0
2995035,4113871,0,0.0032336297493936943,0.0036613356608534422,0.48067716868108346,264958,4,8,0.0036613356608534422,4000.0
1353000,4009022,0,0.0061633281972265025,0.0015152909785951269,0.8915135096819992,84184,8,16,0.0015152909785951269,8000.0
1892700,3824774,0,0.020167427701674276,0.173056137133008,7.612305147480154,1429098,53,106,0.173056137133008,53000.0
3055622,1164538,0,0.002435064935064935,0.008369101157880353,0.38002393863282785,94546,3,6,0.008369101157880353,3000.0
2581909,4749580,0,0.0022655188038060714,0.010528083768218148,0.7785679097704866,80475,5,10,0.010528083768218148,5000.0
542853,431391,0,0.0,0,0,8932,0,0,0,0.0
4550723,3434740,0,0.005698005698005698,0.0010853783522177306,0.2650500387036707,29670,2,4,0.0010853783522177306,2000.0
3716915,1305103,0,0.0036968576709796672,0.00027987314703292434,0.20633497055361075,54806,2,4,0.00027987314703292434,2000.0
3193065,1189012,0,0.0,0,0,9256,0,0,0,0.0
1220879,4709481,0,0.0,0,0,4116,0,0,0,0.0
3170161,2705758,0,0.0,0,0,95480,0,0,0,0.0
4554335,1109994,0,0.0,0,0,32016,0,0,0,0.0
3353876,924518,0,0.0005023232450081628,0.006309313815183873,0.5252354940157862,4789360,4,8,0.006309313815183873,4000.0
1560068,4230488,0,0.0,0,0,216,0,0,0,0.0
4725132,1958906,0,0.0,0,0,17336,0,0,0,0.0
2499714,2396156,0,0.00027218290691344586,9.254888895058815e-06,0.08627860733702925,206226,1,2,9.254888895058815e-06,1000.0
746713,808306,0,0.0002428599183990674,0.0020927427406163697,0.5908779466487132,1926906,5,10,0.0020927427406163697,5000.0
4559119,483613,0,0.0,0,0,15312,0,0,0,0.0
3713480,648216,0,0.0043859649122807015,1.3112054304884109e-06,0.07383035914027619,10354,1,2,1.3112054304884109e-06,1000.0
3806390,3840632,0,0.0,0,0,448,0,0,0,0.0
1264324,3788154,0,0.013793103448275862,0.0008733008408608834,0.24145046834589734,5360,2,4,0.0008733008408608834,2000.0
4010152,313432,0,0.0038314176245210726,0.0005146016835496026,0.2163103608058513,66963,2,4,0.0005146016835496026,2000.0
4294227,1326251,0,0.0,0,0,543675,0,0,0,0.0
4768274,2449540,0,0.0,0,0,44604,0,0,0,0.0
1663006,478950,0,0.0004130524576621231,0.002331002331002331,0.16497683863384652,282777,1,2,0.002331002331002331,1000.0
3056912,2775862,0,0.004895960832313341,0.0026771254303559334,0.5115973828112449,167640,4,8,0.0026771254303559334,4000.0
833524,2878646,0,0.005319148936170213,0.0004485915348364356,0.23751189968922454,19845,2,4,0.0004485915348364356,2000.0
3414377,480633,0,0.007009345794392523,0.002802074404128754,0.7047975476560111,176736,6,12,0.002802074404128754,6000.0
198501,1039655,0,0.0,0,0,28028,0,0,0,0.0
1926528,3325671,0,0.0,0,0,41304,0,0,0,0.0
219950,810555,0,0.0,0,0,2964,0,0,0,0.0
3185337,1395530,0,0.001869158878504673,1.3112054304884109e-06,0.07383035914027619,50508,1,2,1.3112054304884109e-06,1000.0
1896479,3511940,0,0.0,0,0,996,0,0,0,0.0
3335317,4743573,0,0.0,0,0,89700,0,0,0,0.0
1776839,2070225,0,0.0,0,0,3940,0,0,0,0.0
3877717,870325,0,0.0006230529595015577,0.00028818443804034583,0.12267063983611454,110448,1,2,0.00028818443804034583,1000.0
1684604,4851349,0,0.0009832841691248771,0.0007321869587529669,0.25196073074180203,162099,2,4,0.0007321869587529669,2000.0
2707238,1423274,0,0.0,0,0,8500,0,0,0,0.0
2748210,2025383,0,0.0012944983818770227,0.008875102427204141,1.0459548050282317,1133811,8,16,0.008875102427204141,8000.0
2139195,3275981,0,0.0027002700270027003,0.0034759142091466636,0.38676601658660814,194649,3,6,0.0034759142091466636,3000.0
1314168,1246858,0,0.0,0,0,2432,0,0,0,0.0
1291942,4179993,0,0.0018390804597701149,0.0024443338797576156,0.5059582913985233,536568,4,8,0.0024443338797576156,4000.0
3559844,4299698,0,0.0,0,0,4314,0,0,0,0.0
4172492,1051762,0,0.0,0,0,2618,0,0,0,0.0
2976351,4431172,0,0.0,0,0,93758,0,0,0,0.0
4162991,4738382,0,0.0008248556502612042,0.002351609718574153,0.38532641146671043,1430016,3,6,0.002351609718574153,3000.0
2714168,3344617,0,0.0019138755980861245,5.167847144016337e-05,0.3438298855283673,435240,4,8,5.167847144016337e-05,4000.0
3386737,1981134,0,0.01990049751243781,0.004957691735841106,0.5283507976546507,7084,4,8,0.004957691735841106,4000.0
3602371,825374,0,0.0034423407917383822,0.002521161968017904,0.27630804716363805,52030,2,4,0.002521161968017904,2000.0
2519581,4099054,0,0.0030581039755351682,0.0005146836482261203,0.48960840754481205,556800,5,10,0.0005146836482261203,5000.0
3405918,1572721,0,0.0,0,0,5890,0,0,0,0.0
3261363,4333080,0,0.0,0,0,813,0,0,0,0.0
1615818,1869978,0,0.0037546933667083854,0.0010013958574688181,0.6210745241499724,361243,6,12,0.0010013958574688181,6000.0
3222284,1726836,0,0.0,0,0,85796,0,0,0,0.0
3373146,1959218,0,0.0,0,0,5300,0,0,0,0.0
3136757,1020668,0,0.0024154589371980675,0.00491899852724595,0.3324124130896398,82225,2,4,0.00491899852724595,2000.0
4531483,4691624,0,0.0,0,0,7920,0,0,0,0.0
3863028,3476921,0,0.004784688995215311,0.011168401786944285,0.36211146321854915,30411,2,4,0.011168401786944285,2000.0
638553,2012380,0,0.0027624309392265192,0.00032927230819888045,0.12470965308943939,21170,1,2,0.00032927230819888045,1000.0
4108696,1872569,0,0.000791765637371338,0.0007861635220125787,0.13989250601837983,90288,1,2,0.0007861635220125787,1000.0
2794410,3337956,0,0.0,0,0,255,0,0,0,0.0
4467733,2715765,0,0.0,0,0,216,0,0,0,0.0
2819109,3594514,0,0.0029069767441860465,0.0013887865131430458,0.2681530265965815,116816,2,4,0.0013887865131430458,2000.0
1006099,2718570,0,0.0,0,0,852,0,0,0,0.0
288700,3778796,0,0.0008344923504867872,0.004000846738398819,0.7859851184029625,3685755,6,12,0.004000846738398819,6000.0
1882312,4071332,0,0.0005181347150259067,3.762510346903454e-05,0.09815624213018816,133848,1,2,3.762510346903454e-05,1000.0
3798782,2923292,0,0.009259259259259259,1.3112054304884109e-06,0.07383035914027619,2958,1,2,1.3112054304884109e-06,1000.0
2898122,77035,0,0.0,0,0,20340,0,0,0,0.0
1026597,1919222,0,0.006535947712418301,0.0016775524337950252,0.34349094991285944,45792,3,6,0.0016775524337950252,3000.0
3763837,2583918,0,0.0,0,0,4704,0,0,0,0.0
4265866,1267150,0,0.0,0,0,3096,0,0,0,0.0
2118551,758433,0,0.0035739814152966403,0.0020160231250629665,0.5988231939280318,136395,5,10,0.0020160231250629665,5000.0
640373,3605497,0,0.00944386149003148,0.019490748795662458,1.3708213262025744,170845,9,18,0.019490748795662458,9000.0
2494704,1750919,0,0.0,0,0,25636,0,0,0,0.0
829818,410176,0,0.0,0,0,10716,0,0,0,0.0
4390168,2274309,0,0.001987281399046105,0.0018320155733708079,0.5894197899426413,1372170,5,10,0.0018320155733708079,5000.0
4120651,841825,0,0.010249839846252402,0.12127215521537751,2.5477222055919433,570882,16,32,0.12127215521537751,16000.0
3267329,1340298,0,0.00272789270288702,0.014534366070756512,1.5669568168246168,1754298,12,24,0.014534366070756512,12000.0
247783,4781474,0,0.009654660230226514,0.029352101376400114,3.615847993241396,526890,26,52,0.029352101376400114,26000.0
4230383,3876434,0,0.00046707146193367583,1.6614883612740293e-05,0.09086603972658462,444797,1,2,1.6614883612740293e-05,1000.0
1249542,1405442,0,0.0006317119393556538,0.00033785480739068,0.3133485787746998,734720,3,6,0.00033785480739068,3000.0
3620455,302221,0,0.006211180124223602,0.0003850143266045264,0.2974015773957379,53573,3,6,0.0003850143266045264,3000.0
3817622,155804,0,0.0,0,0,3476,0,0,0,0.0
1919947,1599992,0,0.0012547051442910915,1.3112054304884109e-06,0.07383035914027619,157601,1,2,1.3112054304884109e-06,1000.0
4197276,2330011,0,0.0026041666666666665,0.0003438010678786666,0.21448125257662726,123889,2,4,0.0003438010678786666,2000.0
3737599,1381254,0,0.005405405405405406,0.0014747081665074124,0.488802837800716,103788,4,8,0.0014747081665074124,4000.0
3703031,431538,0,0.00858704137392662,0.0034833034108069424,1.2697816934137278,207552,11,22,0.0034833034108069424,11000.0
1451992,2535426,0,0.003121748178980229,0.023592632311001883,1.8069586806506306,145084,12,24,0.023592632311001883,12000.0
1283090,3641626,0,0.0,0,0,4488,0,0,0,0.0
3256659,4639113,0,0.00102880658436214,1.1426482014717308e-05,0.08787672930771424,94176,1,2,1.1426482014717308e-05,1000.0
2523522,3040100,0,0.0,0,0,6804,0,0,0,0.0
145260,1136996,0,0.0012958963282937365,0.13459971236816876,0.8764607895301114,625872,3,6,0.13459971236816876,3000.0
3691139,531097,0,0.002347417840375587,0.0005665722379603399,0.1337630521434473,32010,1,2,0.0005665722379603399,1000.0
1070034,3778382,0,0.013333333333333334,0.004817717432934324,0.787072344012672,16640,6,12,0.004817717432934324,6000.0
402184,2529360,0,0.0,0,0,5306,0,0,0,0.0
67800,340958,0,0.008108108108108109,0.02151215227373349,1.172354362298527,197780,9,18,0.02151215227373349,9000.0
2286928,1211335,0,0.002277904328018223,0.00039277297721916735,0.12751395712465988,48076,1,2,0.00039277297721916735,1000.0
3548967,1642604,0,0.0,0,0,270,0,0,0,0.0
649658,88008,0,0.0,0,0,6136,0,0,0,0.0
3045502,1860466,0,0.0,0,0,41952,0,0,0,0.0
56605,3020252,0,0.0,0,0,15600,0,0,0,0.0
4579088,814560,0,0.003444316877152698,0.0016744764900362024,0.39836948926106064,186069,3,6,0.0016744764900362024,3000.0
4202707,4521323,0,0.005154639175257732,8.378788259641891e-06,0.08554460979176402,8636,1,2,8.378788259641891e-06,1000.0
2038552,3542965,0,0.005780346820809248,0.01559984783382929,1.117009259622182,456527,8,16,0.01559984783382929,8000.0
1903053,3418707,0,0.0007855459544383347,0.0007799848069637884,0.25365786621762676,144420,2,4,0.0007799848069637884,2000.0
1429183,163643,0,0.008532423208191127,0.013114128698972735,0.7802421645221225,48708,5,10,0.013114128698972735,5000.0
839043,3016986,0,0.019569471624266144,0.01443912658732155,1.3613147879215364,62310,10,20,0.01443912658732155,10000.0
4264348,4525016,0,0.0,0,0,23838,0,0,0,0.0
2681421,136342,0,0.0,0,0,30450,0,0,0,0.0
4037837,2844198,0,0.007063572149344097,0.011619748924141943,0.9577681088761586,90597,7,14,0.011619748924141943,7000.0
4327965,3665411,0,0.0,0,0,3720,0,0,0,0.0
769067,4767700,0,0.0,0,0,5076,0,0,0,0.0
3808917,4838877,0,0.00981719702098849,0.03303471326278289,3.708306477368665,2014350,29,58,0.03303471326278289,29000.0
609727,3560654,0,0.0,0,0,971168,0,0,0,0.0
3391343,4618642,0,0.0017513134851138354,0.0005980861244019139,0.13473864312316086,40587,1,2,0.0005980861244019139,1000.0
2811239,436093,0,0.0,0,0,24080,0,0,0,0.0
3346612,2431420,0,0.0,0,0,7656,0,0,0,0.0
2037264,3446567,0,0.0005715102157451065,0.001921262098882997,0.45254963214379845,2119462,4,8,0.001921262098882997,4000.0
2598296,740572,0,0.0,0,0,77844,0,0,0,0.0
1028645,4344533,0,0.009771986970684038,0.0005582051550209674,0.33939074743260866,4981,3,6,0.0005582051550209674,3000.0
3787974,1575043,0,0.0,0,0,3024,0,0,0,0.0
1687332,1137063,0,0.0,0,0,114918,0,0,0,0.0
2990704,602014,0,0.0,0,0,22940,0,0,0,0.0
2783850,3669864,0,0.011001100110011002,0.037622306621422845,2.6295627616811132,347536,20,40,0.037622306621422845,20000.0
1939993,2097903,0,0.004739336492890996,4.013807497792406e-05,0.09878313819874437,10147,1,2,4.013807497792406e-05,1000.0
4467780,1945827,0,0.0,0,0,14455,0,0,0,0.0
860485,266480,0,0.0,0,0,1176,0,0,0,0.0
4085167,176923,0,0.0,0,0,3024,0,0,0,0.0
3244622,1095232,0,0.0024330900243309003,1.1426482014717308e-05,0.08787672930771424,23667,1,2,1.1426482014717308e-05,1000.0
3194645,1091033,0,0.0,0,0,27824,0,0,0,0.0
687868,4149743,0,0.0,0,0,1440,0,0,0,0.0
4773360,2420760,0,0.0,0,0,24583,0,0,0,0.0
4051809,186840,0,0.010869565217391304,0.011065386407832951,0.5115272185969838,26675,4,8,0.011065386407832951,4000.0
2624755,2963356,0,0.0,0,0,529776,0,0,0,0.0
1253026,209806,0,0.0014765596160944998,0.0004571337192692327,0.437621976597589,263812,4,8,0.0004571337192692327,4000.0
936914,1800233,0,0.008205128205128205,0.041009735482279784,2.2671944082293285,561793,16,32,0.041009735482279784,16000.0
3667937,3223135,0,0.0009242144177449168,0.0005599104143337066,0.1335517570283055,109610,1,2,0.0005599104143337066,1000.0
1380721,4491420,0,0.0,0,0,5661,0,0,0,0.0
514792,3917911,0,0.0,0,0,124,0,0,0,0.0
3812437,201625,0,0.0,0,0,200,0,0,0,0.0
4198096,4062951,0,0.0024671777249096836,0.02007570814809409,3.319324313883471,8851080,28,56,0.02007570814809409,28000.0
4832741,2492766,0,0.0040650406504065045,1.3112054304884109e-06,0.07383035914027619,9090,1,2,1.3112054304884109e-06,1000.0
2119634,5356,0,0.0,0,0,20657,0,0,0,0.0
1798770,194816,0,0.0,0,0,39424,0,0,0,0.0
3651936,3074247,0,0.0,0,0,1720,0,0,0,0.0
426700,3851761,0,0.0,0,0,60048,0,0,0,0.0
803722,2389893,0,0.01061320754716981,0.007129632537596907,1.0658795539746502,169332,9,18,0.007129632537596907,9000.0
2978644,1942549,0,0.0,0,0,1606,0,0,0,0.0
492262,4466822,0,0.0,0,0,31270,0,0,0,0.0
3672221,4551202,0,0.0,0,0,12420,0,0,0,0.0
3548018,363762,0,9.871668311944718e-05,0.0025974025974025974,0.16797566365891456,1673784,1,2,0.0025974025974025974,1000.0
4863182,368544,0,0.007395234182415777,0.002173857665794682,0.9615295911285351,197685,9,18,0.002173857665794682,9000.0
3167544,802381,0,0.005405405405405406,0.003845476255725639,0.2993872997777769,26496,2,4,0.003845476255725639,2000.0
2187352,3784784,0,0.0,0,0,3213,0,0,0,0.0
2236776,4315155,0,0.0,0,0,12480,0,0,0,0.0
3338187,2507479,0,0.009018036072144289,0.010822961168176378,1.2627197018477567,34956,9,18,0.010822961168176378,9000.0
1246601,289188,0,0.0,0,0,3267,0,0,0,0.0
1770293,2938171,0,0.0,0,0,336,0,0,0,0.0
4157407,549091,0,0.001610305958132045,0.002066115702479339,0.16175772657433624,85905,1,2,0.002066115702479339,1000.0
974241,4153919,0,0.002890173410404624,0.0006636015741141342,0.23565652572330972,108088,2,4,0.0006636015741141342,2000.0
2766158,4037302,0,0.0,0,0,1125,0,0,0,0.0
1841930,2088268,0,0.0040595399188092015,0.12676546840629307,1.1939479161807496,223380,6,12,0.12676546840629307,6000.0
2758138,1590756,0,0.003635419371591794,0.010174072895003649,1.7558644537854784,2777094,14,28,0.010174072895003649,14000.0
3691952,116792,0,3.698088088458267e-05,0.11973905723905723,1.0755229906876156,12641967,4,8,0.11973905723905723,4000.0
936372,4042334,0,0.004341534008683068,0.0015462039716973006,0.3456650695773835,49120,3,6,0.0015462039716973006,3000.0
2882296,1846616,0,0.006060606060606061,0.0009131538326388557,0.4333536645594168,101388,4,8,0.0009131538326388557,4000.0
2145838,2382795,0,0.0018165304268846503,4.4758704273975334e-05,0.1848794801736167,210210,2,4,4.4758704273975334e-05,2000.0
1140918,3203747,0,0.0,0,0,564,0,0,0,0.0
3872353,3367889,0,0.000968054211035818,0.0056364242649679635,0.4350298768384276,2401245,3,6,0.0056364242649679635,3000.0
1375129,1819869,0,0.0036900369003690036,0.0007733871299774831,0.225764005495475,73840,2,4,0.0007733871299774831,2000.0
800913,3366082,0,0.0,0,0,102350,0,0,0,0.0
184408,901918,0,0.0,0,0,26376,0,0,0,0.0
2430604,1615818,0,0.00138217000691085,0.0006044534422329507,0.21832040765183047,154628,2,4,0.0006044534422329507,2000.0
2575404,1685132,0,0.0014084507042253522,2.4932681759250024e-05,0.09434557625106478,21080,1,2,2.4932681759250024e-05,1000.0
75124,1340298,0,0.0,0,0,194481,0,0,0,0.0
2119928,3586502,0,0.0,0,0,252,0,0,0,0.0
3727001,547941,0,0.0,0,0,6188,0,0,0,0.0
4765846,4464872,0,0.0,0,0,151148,0,0,0,0.0
2897948,804611,0,0.0,0,0,40664,0,0,0,0.0
3466599,1663295,0,0.0027624309392265192,0.00028818443804034583,0.12267063983611454,10890,1,2,0.00028818443804034583,1000.0
228206,4358343,0,0.0,0,0,4976,0,0,0,0.0
2460634,3768583,0,0.0,0,0,228,0,0,0,0.0
2250754,2238031,0,0.006837606837606838,0.0047552115469116606,0.8806551996054124,331296,8,16,0.0047552115469116606,8000.0
104145,1452185,0,0.0,0,0,129500,0,0,0,0.0
4651416,3849826,0,0.011797261870084475,2.1795110290123585,47.02287777079209,43308500,243,486,2.1795110290123585,243000.0
2109429,4773437,0,0.016,0.0001155719134550459,0.2046530264078274,3990,2,4,0.0001155719134550459,2000.0
4079340,1952272,0,0.0,0,0,2040,0,0,0,0.0
2978314,2609567,0,0.0,0,0,9331,0,0,0,0.0
4088506,3265350,0,0.0012925463162429987,0.0017453613881523193,0.4022044504250375,260308,3,6,0.0017453613881523193,3000.0
638010,3874553,0,0.0010518407212622089,0.009435511572789032,0.8107144182867327,906697,7,14,0.009435511572789032,7000.0
3454547,3752047,0,0.0,0,0,19195,0,0,0,0.0
1536651,3494888,0,0.0,0,0,4251,0,0,0,0.0
3282388,1323271,0,0.0012660898923823592,0.015493891030591544,0.8986054439309906,2133726,6,12,0.015493891030591544,6000.0
1893841,2915058,0,0.0,0,0,46560,0,0,0,0.0
3835109,4820667,0,0.02127659574468085,0.0003038946166650768,0.21307672987049486,2204,2,4,0.0003038946166650768,2000.0
3479537,162173,0,0.0016207455429497568,0.0017211739946291008,0.26599587898044563,168480,2,4,0.0017211739946291008,2000.0
3082664,39699,0,0.004395604395604396,0.022033813525410163,0.4070159076954083,45240,2,4,0.022033813525410163,2000.0
3510459,180088,0,0.0,0,0,55,0,0,0,0.0
1910539,130440,0,0.0054249547920434,0.00017767295484898138,0.27653464917128284,40035,3,6,0.00017767295484898138,3000.0
3303902,3037159,0,0.006075334143377886,0.006256533342761101,0.7163781160830058,124307,5,10,0.006256533342761101,5000.0
2286290,3128435,0,0.0026223776223776225,0.013637144580615384,0.9526082303987056,271125,6,12,0.013637144580615384,6000.0
3257255,3086729,0,0.0,0,0,1566,0,0,0,0.0
2871308,1208451,0,0.002150537634408602,3.445661911653229e-05,0.09731593463652254,29325,1,2,3.445661911653229e-05,1000.0
1735998,1870751,0,0.0,0,0,507381,0,0,0,0.0
1248976,3517459,0,0.0,0,0,72179,0,0,0,0.0
1188080,4786719,0,0.0,0,0,370,0,0,0,0.0
1707715,3967255,0,0.0,0,0,13741,0,0,0,0.0
3685280,2046967,0,0.0,0,0,2530,0,0,0,0.0
3567284,2614719,0,0.0,0,0,131228,0,0,0,0.0
2785878,829643,0,0.0,0,0,42840,0,0,0,0.0
4277826,4648245,0,0.0,0,0,31878,0,0,0,0.0
4375197,2465066,0,0.0,0,0,23760,0,0,0,0.0
1234611,49037,0,0.0024762690879075525,0.017185760707102395,0.8417106148897187,1435210,6,12,0.017185760707102395,6000.0
4422390,2981178,0,0.0010504201680672268,0.0016806722689075631,0.15652976257408183,42582,1,2,0.0016806722689075631,1000.0
4812944,2060203,0,0.0,0,0,19720,0,0,0,0.0
2337068,599692,0,0.0,0,0,162408,0,0,0,0.0
4759184,108224,0,0.0025284450063211127,0.00042421084696852153,0.2148364060388033,46656,2,4,0.00042421084696852153,2000.0
4562839,556606,0,0.0,0,0,36960,0,0,0,0.0
4716526,1909958,0,0.0,0,0,4324,0,0,0,0.0
3241571,477814,0,0.00145985401459854,1.0126479731850816e-05,0.08695382383195438,103725,1,2,1.0126479731850816e-05,1000.0
4215508,1314209,0,0.0,0,0,1287,0,0,0,0.0
2361563,4299698,0,0.005688282138794084,0.0020529026850488134,0.6383852178030864,118635,5,10,0.0020529026850488134,5000.0
2719963,262160,0,0.0,0,0,1548,0,0,0,0.0
3356514,3441887,0,7.836069427575128e-05,0.05402046783625731,0.49161625221702565,713916,2,4,0.05402046783625731,2000.0
4152172,511720,0,0.007352941176470588,0.0012012012012012011,0.2695028532305723,17248,2,4,0.0012012012012012011,2000.0
4039019,3996001,0,0.0183206106870229,0.007527017833078523,1.5606674114354981,107562,12,24,0.007527017833078523,12000.0
2769145,3243749,0,0.005076142131979695,0.0002726281352235551,0.12184123798269308,7200,1,2,0.0002726281352235551,1000.0
3535895,2582288,0,0.0019047619047619048,0.00039277297721916735,0.12751395712465988,25069,1,2,0.00039277297721916735,1000.0
1909154,3016829,0,0.00040860800871697086,0.0021186118825334737,0.37244137684149536,874104,3,6,0.0021186118825334737,3000.0
4698106,3873747,0,0.0,0,0,420,0,0,0,0.0
1643882,2471891,0,0.00398406374501992,0.0002726281352235551,0.12184123798269308,7412,1,2,0.0002726281352235551,1000.0
377939,269252,0,0.0031847133757961785,0.0009285051067780873,0.14322677685195434,11000,1,2,0.0009285051067780873,1000.0
2779221,209191,0,0.014421007318123116,0.13295366049646684,9.194395819622896,2894562,67,134,0.13295366049646684,67000.0
4548100,2475547,0,0.0,0,0,25602,0,0,0,0.0
2681125,4307670,0,0.00211864406779661,0.00038654812524159255,0.12725472818974373,43942,1,2,0.00038654812524159255,1000.0
2926583,3236313,0,0.0,0,0,40640,0,0,0,0.0
1082880,4040811,0,0.007194244604316547,3.333222225925803e-05,0.09700275086590245,3300,1,2,3.333222225925803e-05,1000.0
592886,2073913,0,0.0,0,0,9600,0,0,0,0.0
2529866,2433389,0,1.651118632873772e-05,1.3112054304884109e-06,0.07383035914027619,2844393,1,2,1.3112054304884109e-06,1000.0
3757473,1324110,0,0.005702066999287242,0.0011762393857133737,0.8269160747872872,470670,8,16,0.0011762393857133737,8000.0
2639068,3136631,0,0.0,0,0,17248,0,0,0,0.0
4487749,4524236,0,0.0023584905660377358,0.00028818443804034583,0.12267063983611454,35256,1,2,0.00028818443804034583,1000.0
3848276,1012788,0,0.0,0,0,11745,0,0,0,0.0
2124385,397848,0,0.0,0,0,5096,0,0,0,0.0
2796817,4412299,0,0.0003972983710766786,6.367317831036854e-06,0.08358176452866961,67257,1,2,6.367317831036854e-06,1000.0
1279562,3586719,0,0.0,0,0,900,0,0,0,0.0
4737429,1859126,0,0.0,0,0,66054,0,0,0,0.0
4725606,2816185,0,0.0016313213703099511,1.3112054304884109e-06,0.07383035914027619,93520,1,2,1.3112054304884109e-06,1000.0
420893,3698148,0,0.007460766658091073,3.374751621755527,18.075902168886273,6965607,58,116,3.374751621755527,58000.0
1490205,2616383,0,0.0,0,0,1550,0,0,0,0.0
828060,4299622,0,0.009523809523809525,0.07587334065042106,2.0208062678911336,292940,12,24,0.07587334065042106,12000.0
2480534,1124019,0,0.007674597083653108,0.06256085962125627,3.012525284030602,1713360,20,40,0.06256085962125627,20000.0
2956712,3417481,0,0.020833333333333332,0.00039856516540454366,0.12775243342218007,588,1,2,0.00039856516540454366,1000.0
3948492,927463,0,0.0,0,0,11656,0,0,0,0.0
