Source,Sink,Connected
867764,2452371,0
3028953,3040583,0
2742777,2588017,0
2180900,3083066,0
527169,679574,0
4858183,2596252,0
1875597,1828033,0
2072559,1223102,0
551270,4416927,0
555408,4177769,0
218062,2559231,0
4343449,155232,0
3329224,1583910,0
1980074,4573208,0
2940560,4008655,0
958829,3385797,0
556606,1704367,0
2499291,4218039,0
2899476,3159838,0
2242126,2920750,0
3122872,3948222,0
1322684,4101449,0
1185424,2742606,0
169009,4700034,0
4046176,4676914,0
2022788,378763,0
371635,1586232,0
3478542,489820,0
4443168,402680,0
1567929,2871940,0
4801944,4325955,0
4107526,1775497,0
592886,3777539,0
1630993,3228963,0
1333051,616640,0
2767513,2513631,0
3678816,4225437,0
2678379,3784911,0
1429988,2774971,0
982493,2672625,0
2692426,2411420,0
2566454,657670,0
4527447,2267665,0
297506,4839668,0
1928111,242918,0
3212185,4075618,0
361741,1483950,0
1127947,559097,0
3572017,4458106,0
2075113,2337276,0
3813888,466787,0
2538626,4175026,0
1813929,2585410,0
2005969,4487191,0
1884689,2744667,0
551685,4282079,0
2112557,2394409,0
3236889,4644512,0
209952,4736574,0
3307979,3207771,0
4008358,3837950,0
2527324,237114,0
1047207,350030,0
1409248,2214755,0
371188,1327008,0
165165,1191455,0
331302,541078,0
1580537,2652369,0
2788582,453052,0
1665434,3212971,0
3342443,986151,0
2625217,2978314,0
4131296,1655116,0
3423951,2960890,0
810546,2573510,0
2929105,1366989,0
3991679,3156169,0
3909778,2335375,0
2609001,2605583,0
4080623,3623179,0
3178782,4497384,0
4254122,3151810,0
2011883,1882253,0
4018644,3296938,0
3454963,1306996,0
5336,657126,0
4237954,1470834,0
1736402,3001227,0
624050,4314087,0
3845547,3564842,0
2987422,742740,0
1424231,3137492,0
3754630,3283006,0
520234,2433713,0
3525281,1438754,0
334018,1639225,0
2217750,3833192,0
154143,2892092,0
679574,3169137,0
4026591,577443,0
2795268,930131,0
3600628,1831977,0
61851,1124019,0
977434,4254706,0
2711792,253113,0
2323997,3213745,0
1788972,602106,0
1740075,397197,0
4362795,2430540,0
1162268,4014552,0
1999989,1438013,0
2109435,3670380,0
3313346,2060293,0
4419734,2140969,0
4686024,1552465,0
628938,1496364,0
773453,73197,0
1611258,1691487,0
1252162,2250707,0
199243,1910585,0
704225,2616383,0
626760,3638538,0
701503,381164,0
1763327,3253432,0
1867947,2500159,0
1196225,2980471,0
1581491,4573063,0
125210,1357219,0
2410794,2465349,0
199243,3191704,0
2908981,4111500,0
4096963,2950460,0
4709390,685713,0
3451039,951929,0
2284269,1926258,0
4322299,2410371,0
2136000,3910621,0
3077524,2291129,0
4389829,1268797,0
1263925,2638421,0
4651690,4851420,0
3903087,4503855,0
1651539,460737,0
1772224,1190951,0
3541541,3655190,0
573826,2465058,0
3102246,2527476,0
4276,1092821,0
3040100,2523548,0
1298294,955511,0
3122389,3077517,0
2006237,4042629,0
3570600,1324367,0
1079551,3055119,0
210661,436093,0
2274212,269938,0
1504470,4472486,0
4648709,4804968,0
3625835,201083,0
3873747,3210823,0
1140225,2053490,0
1586255,1549527,0
1432948,606761,0
4786315,1822208,0
1157361,2421941,0
2528642,3139160,0
2265196,3437908,0
1382058,1859119,0
2868729,2527476,0
722939,125453,0
1985072,2147411,0
4011635,2698465,0
2001062,1368769,0
148958,3215630,0
573558,378763,0
1834492,1942858,0
3517328,3109419,0
1614097,2163240,0
475933,4686024,0
1532172,232854,0
2735598,578545,0
932561,4641586,0
2549219,4599839,0
1740972,4498103,0
2835125,4359566,0
2359097,631029,0
4066935,4758803,0
560693,2527324,0
1164096,414390,0
2538380,3765619,0
219950,1828278,0
1416308,1989023,0
1343204,600554,0
1026136,1838574,0
1523040,3049221,0
263296,1103556,0
289641,1839268,0
3391343,3620879,0
933039,806785,0
403988,4362911,0
4796122,2935547,0
4789042,1188276,0
4380326,859117,0
1875305,1117073,0
3750385,3976360,0
2129470,3632614,0
1496935,4571202,0
1405818,3844222,0
2324422,2919719,0
262930,3343621,0
3933373,2000868,0
141680,4354226,0
3609289,3291845,0
495348,244854,0
1549476,3968141,0
2888618,1772905,0
4014111,1896851,0
3868228,3119541,0
2353326,2106576,0
3788692,3987142,0
3807104,2509863,0
1204176,1776839,0
1855362,2231843,0
3992603,4669110,0
895061,3290071,0
4597608,461001,0
4048264,24002,0
835509,1806041,0
1825016,1901639,0
2929105,2950721,0
2663100,1768756,0
2720971,1452,0
3201162,2910513,0
2574465,2803220,0
22826,1065985,0
3269084,63297,0
2610271,4594627,0
2122093,2883737,0
910788,3178228,0
823671,573826,0
1795777,754891,0
4503899,4367820,0
1632157,3971910,0
1380921,1261807,0
3981402,2975625,0
3651194,1056812,0
2139913,2430540,0
1449111,4693750,0
1740390,1875959,0
4402986,3448708,0
3976546,4487004,0
4613478,3652495,0
4042334,1759470,0
2426627,236638,0
741462,3796816,0
1179068,3194543,0
3059233,1045972,0
65101,4064080,0
1146906,516230,0
1292292,2316167,0
1007487,444226,0
1006102,2005969,0
3146348,4554340,0
3903232,3602451,0
1255775,1728005,0
66030,852092,0
1106935,2976186,0
3269218,144060,0
3483861,1822521,0
4849032,2003319,0
3297132,1856428,0
2010300,155655,0
643494,4301885,0
3866450,427895,0
4415590,1473058,0
3877598,3832051,0
4349041,4722505,0
3974590,732992,0
2519767,3051460,0
3294554,146876,0
4014900,2705500,0
682825,2186304,0
4760333,320204,0
1438454,2414950,0
340625,3312985,0
1752997,2095057,0
3300768,4461671,0
1954492,281768,0
838931,250077,0
3868317,2578446,0
2274203,2713354,0
3526712,4380170,0
743371,2417167,0
2071647,4764394,0
1188788,4020444,0
2843943,2676123,0
3569901,4170044,0
1571227,1638421,0
447676,4483428,0
925420,3324917,0
3234700,57993,0
3567897,2611129,0
2221117,3149884,0
759809,2467285,0
3231510,76424,0
4091522,48641,0
3715460,1159504,0
3433581,866644,0
4821226,1117951,0
4586008,3865091,0
1314209,3754185,0
2249113,1212478,0
1450153,2421787,0
400937,1429183,0
1336330,1559274,0
3199588,1519280,0
4598220,3594959,0
1421836,2598850,0
3228439,518435,0
1218515,130894,0
1723654,1833641,0
2634508,3759169,0
1004182,951318,0
1268577,2654676,0
4017761,1822521,0
4581556,4060750,0
632527,2640226,0
3137312,43264,0
62907,3597232,0
3732003,145983,0
3053000,1418706,0
638873,1113139,0
724996,3876294,0
2505028,2277901,0
4492909,3070965,0
4341200,3814892,0
2924079,4849746,0
479093,2324422,0
4483428,4571194,0
681474,2391346,0
3808182,2445784,0
3316766,2529360,0
1527955,1544562,0
3769730,4802611,0
624955,1938140,0
3207642,1811220,0
329792,495504,0
2844061,509831,0
3867019,3748195,0
2705500,2420649,0
1944893,4772949,0
839174,1131396,0
4338103,225324,0
2552893,4450147,0
4844171,1206940,0
3534038,4302499,0
2493163,1614789,0
3414377,3238797,0
4683797,4762625,0
1197859,2482196,0
4442302,4794743,0
898671,285814,0
4842659,4720169,0
2248007,1476555,0
1013466,867134,0
334018,1213060,0
4367212,2756140,0
4167744,1494055,0
4802230,2823611,0
549076,3376349,0
3412153,623590,0
22530,3466599,0
2109429,1570985,0
176774,571438,0
81645,3105250,0
1667437,1726836,0
2891921,4578168,0
3648705,4309674,0
706951,1584806,0
4841043,4381633,0
2589546,4639252,0
3824282,1594009,0
1421836,2181775,0
1532501,3466772,0
1277612,19760,0
3256659,1910537,0
2389021,2305935,0
4332194,1024195,0
3608627,4090057,0
2854828,780183,0
3472764,533242,0
4149498,2760386,0
2032252,1320991,0
3380223,1435516,0
4434374,287306,0
2688024,4484718,0
1841875,1500629,0
3070595,201083,0
3851367,426700,0
316192,1787403,0
4707239,1448833,0
1216896,3726335,0
357381,174802,0
4435383,3294065,0
3701577,3721086,0
277167,3027665,0
92288,2760386,0
1709665,228846,0
3139623,4805386,0
2343422,1084170,0
2339159,1465125,0
2082211,2512358,0
402184,1829652,0
1279839,4658467,0
4220067,3242052,0
3787974,2273995,0
3196935,1606939,0
2102851,4658663,0
598293,1289325,0
4563302,3038014,0
2657679,4052701,0
2664082,4841186,0
1131396,3083066,0
305589,4603061,0
1143093,4624385,0
4079340,1602861,0
4717616,1154895,0
2946169,2278148,0
1889139,1958822,0
2407305,2274528,0
99556,665293,0
3122872,4100774,0
1854613,1611258,0
264662,3419507,0
534121,4437733,0
1457238,4183505,0
2518490,1685519,0
3678951,309574,0
1272757,1524448,0
4009971,3383921,0
2560708,4293609,0
613826,991226,0
2632641,3738423,0
1299905,1227550,0
4186451,3343502,0
3031160,597903,0
1418250,4071332,0
4609592,2766747,0
3963423,4765703,0
1185279,589398,0
2434934,133813,0
4283157,416582,0
2754504,2856492,0
1349278,1708247,0
4544061,457270,0
3600078,3008915,0
3037159,1586207,0
2118551,4550228,0
31591,2285372,0
1522326,312402,0
1691487,4718207,0
4478844,274699,0
1122426,3584860,0
2177945,2017471,0
4252436,2324390,0
3629713,1045145,0
2156336,3047052,0
3982412,759135,0
3492510,1250352,0
3452192,1074715,0
1876529,112605,0
1544998,2308636,0
3525940,102620,0
629046,1970245,0
3994190,4765703,0
2052372,2456166,0
23560,3647967,0
222744,555408,0
1504470,1671228,0
3227343,1888909,0
2564495,4499824,0
871397,3167544,0
2228401,3332917,0
3470962,4762810,0
2264215,402665,0
1475929,3492763,0
2717098,398255,0
279288,3852191,0
3026225,1018511,0
3566116,4453932,0
4134626,3120906,0
1181373,4459519,0
48649,1118136,0
3652495,4638502,0
3093522,1579396,0
1101947,3221317,0
1479088,1061696,0
4405100,3843685,0
3840652,1470834,0
828762,1184643,0
4613611,401726,0
3088232,1977082,0
2588717,1992120,0
4237954,919552,0
2814754,3500696,0
2421611,1750846,0
3169588,1068862,0
3269218,4098248,0
1004182,2186234,0
829488,2147603,0
776203,2001168,0
2779187,590208,0
2893631,798474,0
241662,3302659,0
3385797,4840426,0
3905321,4515907,0
2308616,3775154,0
2216079,527669,0
2437823,2662030,0
4292513,2642348,0
1151673,581032,0
885888,2444947,0
1896270,1493031,0
3986620,4811875,0
1176065,1465907,0
3041683,2921190,0
3735027,3173676,0
3720205,336290,0
2404154,4125507,0
1351020,2769490,0
1886568,1975932,0
4291481,4830164,0
1640913,4331680,0
3261660,2000766,0
1132916,1142758,0
2585935,2424197,0
1132039,4524949,0
853081,2688609,0
4013082,822226,0
2785152,2569274,0
210761,4451262,0
4708884,4639846,0
970731,980383,0
629031,514088,0
4681267,1518924,0
390515,3768380,0
4215508,1620145,0
1145663,3027281,0
3948718,4245940,0
4573712,1514335,0
99679,1903351,0
1064209,3379468,0
1210914,2415333,0
1044619,2286690,0
1451033,2286928,0
1348759,4579176,0
4394409,2263363,0
524284,638010,0
4573208,3698761,0
4570603,2556935,0
4603061,4558830,0
3676078,3430929,0
3088513,3528453,0
3420946,704728,0
1566271,1979600,0
962715,2124385,0
3986557,4610775,0
3149965,1809060,0
1426916,1419696,0
2700802,1540331,0
1182313,4058089,0
1610591,981699,0
1320102,331220,0
2471994,4782388,0
2416501,2766158,0
3930025,3680892,0
2288594,4208529,0
2920680,945165,0
4743573,2093506,0
2826177,3016297,0
1471848,4289980,0
3197252,3211939,0
232854,2094764,0
2083451,1148546,0
4735344,3343621,0
684921,1003737,0
2586817,4327800,0
1262578,1328717,0
1580634,1574437,0
2791353,4145379,0
3719292,2489405,0
3552839,1737917,0
696943,1185153,0
502970,2473545,0
2757165,4566358,0
3653664,4262517,0
3268785,2725737,0
1877187,926720,0
1562347,1171444,0
2856321,3052347,0
2611979,4380170,0
3613990,4474867,0
967096,2437871,0
1826879,2702502,0
2700228,2160000,0
1648871,736105,0
849776,4231258,0
3728977,3293710,0
368544,2756968,0
3226472,1351195,0
1608054,2177901,0
3221317,1823430,0
2137288,1974493,0
4720880,303209,0
4056091,447443,0
3042121,2289430,0
1535077,4702057,0
1463033,3322812,0
1728810,1719235,0
3101866,1459010,0
1637802,2628196,0
923653,2345122,0
3128391,2573156,0
1055258,2460639,0
193919,563264,0
2577369,4498395,0
3083521,3266275,0
3024649,406233,0
1116221,4311218,0
3938988,3820372,0
2939118,4686024,0
4136953,1919222,0
3627585,2229152,0
4619941,1475929,0
4626856,2346621,0
4544053,3629131,0
568100,4532884,0
2929959,22018,0
98636,2254071,0
1398283,1786404,0
2423366,4131296,0
2226291,2893489,0
919101,2289638,0
1164538,2663104,0
3221207,742548,0
992890,2889310,0
4125045,557615,0
3268625,597359,0
2192218,3064302,0
3605485,4608290,0
4012462,2844198,0
1295605,1423553,0
2839358,557615,0
908893,1006107,0
2195849,1926169,0
343499,3977155,0
2390420,4801944,0
1542757,2006393,0
323965,3489530,0
3246429,2921487,0
3015044,9619,0
4533563,1621748,0
2746308,694908,0
105323,4361192,0
3051327,750105,0
4753767,3562448,0
1394585,2637335,0
157390,4854060,0
1710360,2439771,0
3098287,2861875,0
216300,2046553,0
4833771,1733450,0
2335133,583821,0
1802489,3983825,0
3149706,1645806,0
1788972,1380921,0
410706,2441700,0
3684165,4036098,0
4475565,2676222,0
3184961,4588225,0
1710329,2205337,0
843933,2096182,0
4864733,1237348,0
3959708,54650,0
4844171,2430694,0
206364,2238600,0
2028449,4352281,0
3958498,2628632,0
2562743,4052824,0
983607,2808681,0
330307,1947457,0
4206559,4125507,0
3324799,2589604,0
2127378,2628106,0
1705422,723257,0
965431,2705422,0
704136,3407568,0
826038,1942194,0
143808,3082664,0
2624483,1781385,0
2690278,3821887,0
4517021,2033662,0
2767192,499530,0
392133,201208,0
4439096,348818,0
1242622,706607,0
4221202,3408641,0
3952289,4260190,0
3857563,1973173,0
753859,2221692,0
4024404,928000,0
3355611,323589,0
540215,169623,0
1367646,1398494,0
984506,1826879,0
2196255,4259901,0
1151657,986151,0
4162864,2452661,0
4523438,4521160,0
1404375,2636788,0
253632,2659095,0
3924391,3328177,0
1020502,4683698,0
1267205,516382,0
3162003,2379502,0
4548696,2816185,0
2059153,2092343,0
2894119,1418409,0
2118551,3902146,0
947190,1962915,0
1795777,1020880,0
3598202,71500,0
3387245,2831397,0
2386453,853905,0
1757498,4739579,0
2033552,3993692,0
4462337,2796817,0
1208218,4728730,0
3312816,267534,0
2690191,1998202,0
3722334,243877,0
1344903,3591703,0
2683028,3012084,0
2175931,289476,0
738507,424064,0
2979980,1518137,0
688348,1932926,0
111873,551685,0
4750403,1407969,0
1348759,4466822,0
4671605,4014900,0
1058376,1275658,0
308607,4558682,0
2052372,1306569,0
2301161,3751369,0
2166853,1950550,0
2275524,79752,0
3372240,215846,0
2688024,3509550,0
341520,1376490,0
412853,630109,0
153430,4082092,0
3016986,3435959,0
3209795,2292610,0
103916,3557180,0
1299924,2990719,0
1246858,3685321,0
2203977,3119475,0
810316,148935,0
3031649,465900,0
440845,979757,0
1773419,2508178,0
4107303,3429950,0
2638301,4415275,0
3091111,4299096,0
897320,4130826,0
1986182,1570585,0
2232197,930120,0
629031,4168947,0
3584395,4588812,0
1840444,2464392,0
1255900,614334,0
2938171,2808516,0
62566,2530184,0
1794210,1821980,0
4511029,2754404,0
4756021,2518490,0
4305011,3248031,0
3478932,1459312,0
2517457,3507219,0
892420,2610197,0
2525847,1393405,0
401321,1800178,0
999386,4021580,0
1948767,3079359,0
747301,3071026,0
4071980,2461372,0
4767700,1147791,0
3189954,2557378,0
4741083,4011933,0
2083489,3507219,0
4552608,3766932,0
4738382,3454547,0
889734,1298207,0
688348,436698,0
3304692,1152893,0
3787724,1324901,0
121794,3352870,0
4601925,4493363,0
4667139,1602126,0
989455,911200,0
2289940,1721923,0
3054430,574671,0
309474,2000766,0
881502,1989639,0
2769515,3896432,0
193221,531049,0
3673060,1105301,0
3817026,1254191,0
331505,1989230,0
2907109,4061246,0
451720,1148301,0
1523472,1748246,0
4427734,4701797,0
1728316,4022814,0
357528,2654769,0
2893396,534896,0
3638342,1692836,0
125122,1989026,0
2638828,1123177,0
4576330,2460356,0
831217,1596963,0
935440,4152172,0
3939554,4015285,0
2833010,2191593,0
4415672,1167779,0
2468879,4761284,0
4861279,1504274,0
2991764,2659095,0
1797346,4321162,0
41769,3455815,0
1896060,3672582,0
2912103,2001062,0
4842908,1287279,0
19484,2252754,0
682055,3603589,0
1153387,4790970,0
4647259,1440661,0
1337259,4830499,0
1981986,4195111,0
3837950,2797634,0
118439,1354232,0
2155684,2598996,0
2138865,4138348,0
2853093,2586207,0
1181763,4810110,0
1449069,660838,0
1787808,2599183,0
2878277,1974950,0
2036624,1302456,0
2688756,3894552,0
3013550,4330441,0
490440,1949805,0
1758061,2549673,0
3298785,4684064,0
957452,1407969,0
4651416,892090,0
4374982,1588917,0
1461184,2636970,0
2740141,1801808,0
1227495,2118739,0
4540956,3979102,0
3829128,1140548,0
1563429,234835,0
4811932,4263898,0
4862131,1709387,0
4429743,304035,0
3682451,1094154,0
4679263,2544194,0
3182400,1209450,0
1815089,1488554,0
3515056,1276931,0
2386479,158542,0
867518,4802230,0
3107199,594204,0
2073048,3939380,0
1818437,1204056,0
3560654,145747,0
261696,4687522,0
3755454,495684,0
343499,4220419,0
3651936,2152768,0
2145365,2523522,0
4762625,982892,0
2305619,481729,0
941692,3948718,0
1578602,1210769,0
3457958,2496573,0
911889,4682420,0
4118022,2312268,0
144771,3531100,0
1744723,1159920,0
3082514,4073111,0
4514106,363762,0
3505240,360620,0
1122,2749560,0
4508328,2278611,0
2981178,2086230,0
4114077,3856925,0
917232,3398222,0
2523012,785752,0
4152311,700661,0
2166868,227924,0
579087,3926754,0
2609436,3072868,0
68717,3380641,0
92226,4652529,0
862308,4497453,0
1246433,2588208,0
2688609,136342,0
2590481,4373282,0
2939593,4469001,0
2258534,244689,0
3782034,3193065,0
2380559,1923619,0
164202,2712908,0
4588149,4799949,0
3729970,1114053,0
3759020,2826599,0
2338507,3213322,0
4631961,1599852,0
1484675,1146906,0
603716,135756,0
4254896,346742,0
4198694,678764,0
3061859,2913478,0
999035,2589599,0
1662400,3591727,0
4162538,76360,0
207617,2604748,0
73065,1438454,0
2367831,2259461,0
1171444,1157361,0
3378409,4111131,0
2495727,535149,0
2135228,3929351,0
4689344,4252646,0
371635,1717342,0
4550236,773004,0
3363793,4338310,0
702665,151284,0
3165082,1655079,0
2364302,2509595,0
3543140,695586,0
1341282,3812961,0
4795474,4700777,0
182056,1170,0
1618679,895784,0
2760636,4700499,0
2913478,3317934,0
828762,3256248,0
572226,4205489,0
1395530,4266349,0
752597,829542,0
4764394,3716044,0
181477,4654062,0
1704012,2073704,0
2026334,2104701,0
176923,2231843,0
1677157,1588936,0
3194177,112279,0
614334,567886,0
3529653,1409557,0
3023581,3544260,0
3600997,47367,0
4344728,4136826,0
1006226,1098277,0
2890929,4627945,0
1663295,2984603,0
651351,3539752,0
597366,2445094,0
4171601,4805157,0
3952289,2932978,0
475915,485828,0
3465705,3832879,0
1075781,3212971,0
2300422,2458095,0
4694923,581032,0
3136757,3146046,0
558571,2177982,0
4021579,3084165,0
4220227,356989,0
1882491,507198,0
461001,1655700,0
1524448,202407,0
3417866,1415961,0
1740075,2456479,0
3725239,1798952,0
1531081,884956,0
1162268,1888273,0
2267079,3027401,0
813496,2777973,0
1943868,4042531,0
2489577,4745442,0
292084,151487,0
3302608,4100090,0
3568550,4320203,0
531010,650905,0
3230665,3080878,0
1616839,551492,0
4071271,1206548,0
4700777,477470,0
541286,2597163,0
3824346,3547614,0
1511839,3862454,0
3163495,2861855,0
148958,1345474,0
1914119,1360095,0
2958285,745210,0
3178228,1832994,0
2659983,471758,0
2185063,1730423,0
853081,43778,0
2636378,3566064,0
3993692,1583044,0
1781854,5336,0
2655904,1288846,0
2628632,2937966,0
3711578,3346625,0
2882937,1590882,0
4654062,4736574,0
1414447,3157225,0
3616989,1651341,0
4095099,2484296,0
3170235,2461921,0
279694,4496060,0
815315,569162,0
3751369,2635700,0
4407605,1686554,0
4581079,28681,0
2684857,4136953,0
236778,2482350,0
3674074,1268909,0
1036218,3642094,0
97769,469504,0
193634,4408843,0
2805497,1872714,0
2658985,3433977,0
3025118,113821,0
108882,1786667,0
2115131,646539,0
3781568,538465,0
908046,3163712,0
2456497,2866918,0
1456698,3131202,0
4720880,2076304,0
321088,2450135,0
324401,3811442,0
4131670,3895730,0
4225721,1221565,0
3303902,2577343,0
2129735,2237871,0
1664956,2809592,0
693550,4484016,0
4373891,3297132,0
4814135,2659315,0
3649600,4761165,0
3993692,2146352,0
98402,2578445,0
1808578,2183413,0
4442150,3126541,0
3549013,297829,0
2027323,3726721,0
2557232,1104700,0
3916708,2957222,0
1386627,4266956,0
11556,748200,0
3054246,3131720,0
1530941,1169883,0
625451,4287735,0
3706943,3371390,0
812487,2563752,0
2804119,3041288,0
4131846,1004182,0
3623678,1555682,0
504324,100759,0
4604159,795575,0
185853,883686,0
1053835,3650854,0
1150430,4484718,0
1852107,1530730,0
2908981,1657212,0
3471710,1012788,0
452629,4504745,0
1631640,2626933,0
568100,2064202,0
182979,35842,0
4310216,3722177,0
4612494,3079270,0
3913880,3101216,0
4084740,1472420,0
2605892,4692414,0
4503855,1861711,0
4140388,1728350,0
816324,2444511,0
1584806,947246,0
642200,4817417,0
3372240,2070132,0
2980434,2283170,0
2444511,2187688,0
2242722,3169725,0
597359,1078672,0
1838507,801369,0
2521522,3778546,0
3723552,4859394,0
3290292,2784030,0
1154944,889015,0
3147493,3109419,0
609727,616472,0
772041,2460634,0
1218819,2903457,0
2031729,689527,0
1127321,3291845,0
1306569,418720,0
471991,3793443,0
4061791,1501339,0
4818821,2708096,0
1630356,177215,0
1040797,4130943,0
4534909,1719146,0
3874602,2669627,0
3142808,4589628,0
2014945,1262113,0
30261,1261200,0
1271625,3727001,0
2032082,2088321,0
4623088,1853199,0
2965213,3747795,0
4333748,348061,0
4124286,2398942,0
4833075,279288,0
3989787,463041,0
4020158,3710223,0
2725737,234164,0
2595101,816934,0
3938972,3561052,0
1875597,4785932,0
1220080,2410444,0
2973970,3348107,0
3700402,1628878,0
985684,3457327,0
3786712,2176440,0
1965260,449972,0
3645271,2404154,0
2665155,4808296,0
3460713,323965,0
3460792,3848953,0
3700536,3817210,0
347703,2551449,0
2911865,176774,0
4100090,234146,0
599191,2299588,0
2237222,4779430,0
1523472,1539705,0
4132261,640114,0
1287279,4484290,0
919215,2828151,0
3775154,3797785,0
2998504,1341576,0
2899898,3064202,0
181477,1230268,0
4814135,4552164,0
2808644,2776422,0
3348107,1643882,0
3063475,4771966,0
2577206,4093168,0
2089304,1158252,0
3502346,1566693,0
4136953,366904,0
2151120,3897749,0
1220080,2148107,0
2177488,4765321,0
1489719,1439892,0
1878471,2694077,0
448149,2791382,0
1269257,2124452,0
1374046,3715323,0
2503843,1074836,0
831453,2467285,0
1849894,1483857,0
358430,1148546,0
3169340,3642884,0
782197,1013466,0
524494,1388585,0
3937591,3592571,0
3318930,1636782,0
4180241,4665745,0
2956147,2101826,0
2713354,453423,0
1589338,4838877,0
1014744,2289638,0
3395854,1846572,0
3974481,4788000,0
4492077,3061859,0
1627413,4839668,0
3997449,4221618,0
2676890,3976159,0
4519802,1415980,0
2565044,3748195,0
1891611,3853324,0
2970883,230446,0
1978315,2190643,0
4524236,2392701,0
3574289,549091,0
1097755,2954043,0
2420317,4322299,0
1620145,4796728,0
4002888,4552467,0
2286690,1717881,0
4706603,2587431,0
1805170,2427280,0
2260085,4291543,0
819022,1544674,0
1054015,2152768,0
2000941,3763337,0
2646587,4103481,0
1777600,1088399,0
3013323,295835,0
662368,3955092,0
4520044,4750431,0
1974950,1866085,0
4313642,4282495,0
1819869,2948803,0
3560632,2797634,0
562869,2934196,0
1305947,3333722,0
1935688,2366339,0
3139086,1547072,0
1832518,3915593,0
800156,81914,0
3578274,3275350,0
2528334,1038763,0
1036218,1056828,0
571436,3157225,0
598328,2788083,0
3388216,3937606,0
276809,4350881,0
4398018,4467780,0
4857116,4633768,0
2611951,2850334,0
2139913,564416,0
3251589,4209556,0
727809,753119,0
1989023,2809092,0
4177743,518861,0
3690625,443106,0
4413315,790566,0
2703217,1695467,0
349769,4574464,0
4714174,2267665,0
2650141,4167991,0
4146884,729364,0
4107905,3995177,0
600846,3206394,0
632527,4157835,0
3608914,3278348,0
2429978,4017414,0
1407969,1130878,0
4508271,3498439,0
4784203,768874,0
4101449,3878498,0
911889,2707088,0
3056912,1327916,0
3933373,3165388,0
4111761,2019781,0
1584072,4822837,0
1901764,1685519,0
1267150,2393,0
3955588,1977116,0
4349041,449408,0
3077524,934009,0
840219,4077107,0
3200364,1817278,0
1190509,3156169,0
2218404,2894401,0
1904071,3190517,0
1828628,1962683,0
4247331,3078813,0
1486303,4333506,0
1819250,2364680,0
4784179,4858996,0
1708248,3189954,0
2498462,1050824,0
1348194,2439416,0
4479474,3874968,0
1865377,41540,0
4088188,1416015,0
283112,1253434,0
1024195,3772756,0
4457580,1999094,0
4762680,4858183,0
4498531,4274312,0
1488567,3232178,0
2292610,2687080,0
22530,4124520,0
2706877,1457236,0
3064489,1800376,0
556548,4045013,0
3541519,4251792,0
3634964,907609,0
3865877,3310858,0
3006223,2679010,0
3750782,690023,0
2742606,2011867,0
4701797,1527802,0
3437468,1924643,0
1822208,3501332,0
1574903,3848953,0
389590,3549013,0
2299295,4032122,0
1553616,4690365,0
4265866,1269257,0
229035,4829872,0
3201449,3090019,0
3155771,2675224,0
4179436,1815089,0
3908382,2566555,0
3599067,4685560,0
2976186,1312543,0
3563792,4157442,0
2606788,3091908,0
2847653,4829872,0
4053555,4524769,0
2683846,654033,0
685465,4442832,0
1583910,541078,0
3376144,2191874,0
2858901,1210242,0
29361,93603,0
19654,4037937,0
1236650,2171778,0
1999569,4744311,0
1942078,3688916,0
1700836,1716977,0
4770341,3786080,0
4329703,4687195,0
402184,3583383,0
2419157,2213294,0
2429978,811898,0
1187096,461889,0
516230,4078463,0
708703,1220508,0
4332173,2885503,0
4544917,4007276,0
4265866,4368587,0
3799406,4827481,0
1587251,2303850,0
3380008,252207,0
3381225,4634057,0
4688859,1910585,0
814860,2039686,0
1212478,3711852,0
2944421,2054524,0
23560,1320259,0
3271526,4187532,0
2418182,3198069,0
1353216,1932909,0
2135471,3684207,0
302639,2756140,0
285444,1750846,0
2818647,1630781,0
3152813,3338569,0
4124767,3744377,0
4000027,1560052,0
2370835,1204176,0
3253984,1006107,0
888059,1770017,0
4857501,4795474,0
3478542,1892700,0
2039686,1877559,0
4392278,3480512,0
1136119,4597942,0
1221273,1113139,0
3408518,4345078,0
3965133,3418707,0
3578274,4149298,0
3627585,201146,0
963546,3116573,0
1050365,4129777,0
3382314,4498672,0
2133929,3029304,0
4710533,3541501,0
3575349,3633833,0
3686233,1116041,0
201148,2129735,0
1451324,4077968,0
4761284,145219,0
4564254,3792615,0
2180900,3961117,0
179140,1776762,0
1544674,2434895,0
3039452,1164371,0
1038763,2698184,0
1300583,2465888,0
2662005,359313,0
1577526,3325703,0
3019958,4746042,0
1796636,1157430,0
3231510,1727172,0
935722,1268036,0
2356085,2977605,0
2865128,84726,0
3595167,2915378,0
1997835,2560718,0
3007045,484479,0
1508784,4772949,0
208784,2043561,0
460728,2598509,0
1655116,2544611,0
4059232,3963472,0
3180305,1272406,0
4587105,525622,0
517122,3016829,0
2722223,344524,0
333085,813834,0
3144384,202406,0
881502,4743804,0
2545905,888670,0
4625977,3662425,0
474214,1262113,0
2735636,3220591,0
1703211,3018038,0
3721072,194271,0
1822521,2658985,0
2077025,2237222,0
4728730,231743,0
3487420,3690625,0
4122558,3979814,0
3680892,2735303,0
3630094,1882253,0
3378483,3004094,0
3235141,3370240,0
4698322,2246446,0
3727151,1020671,0
4426017,4043972,0
1425378,4128877,0
673087,1927697,0
3827405,4836190,0
986151,84920,0
917043,267845,0
3792576,1170664,0
4164690,332358,0
2628408,2898464,0
2907035,4515690,0
1560068,1020671,0
1829652,741462,0
