Source,Sink,Connected
4054509,662368,0
4712025,1679095,0
3984222,3269218,0
4274050,1086011,0
2897634,3152039,0
3365804,746482,0
2458095,3298575,0
1685519,2373276,0
1846572,2525056,0
1278863,2803220,0
4373044,1873865,0
3722973,1819869,0
4553802,2191143,0
3151651,2662356,0
1089103,575020,0
183960,482286,0
4344533,3863028,0
2328147,3146348,0
1238565,245914,0
4709562,2997274,0
1359330,4498531,0
4521368,1368886,0
281768,489820,0
22826,1896479,0
1665434,3380674,0
190700,2795094,0
4119034,2725923,0
1986630,1390397,0
4498960,1658534,0
1979383,503139,0
3727151,3873589,0
1910585,1268797,0
2945223,3463464,0
62907,2898609,0
2871577,3133826,0
3236889,681474,0
2498462,3438286,0
2416501,2661137,0
3849807,2076614,0
3317847,3908953,0
3941574,1478377,0
359707,2559231,0
2076568,1263597,0
4291318,1736402,0
3755454,4861408,0
907609,3028610,0
3234446,1210242,0
2314127,4225270,0
4144291,2369703,0
1126100,94280,0
1973544,569798,0
3265350,1574563,0
3647013,2507969,0
2659095,1539489,0
1548079,3599173,0
2642880,1239755,0
3573741,1898554,0
1367655,178841,0
2890929,1225417,0
4024496,3102287,0
1688194,554901,0
3145048,795575,0
930417,1904595,0
4460297,4348766,0
4473311,4840928,0
3773245,358430,0
2556850,2363661,0
1558042,373567,0
1782278,1740972,0
4007714,80535,0
606689,1132022,0
2978314,3618010,0
194555,3203897,0
2633592,4176004,0
4478972,995477,0
3726255,621507,0
4243069,2051410,0
2861149,1685958,0
1191455,1162268,0
1221579,75794,0
4232521,4100482,0
3692665,1421836,0
4042334,3871857,0
607460,2104555,0
4024914,2206017,0
812589,4788248,0
3143090,1919065,0
1886559,2566169,0
2982904,488468,0
2241048,1815089,0
715150,4775444,0
2636258,3151356,0
4178932,3265042,0
1986182,3174291,0
3621497,4502509,0
1759823,4280660,0
4678415,1624536,0
1173867,4842336,0
1005221,248435,0
3158482,2888618,0
653234,2553992,0
1486836,3213547,0
1823469,1898236,0
2489746,4810110,0
380525,3649026,0
2501960,3292676,0
115092,3055042,0
2281275,4083124,0
3784911,2683762,0
2014803,3894206,0
2869855,3494194,0
3091908,184061,0
3903025,1994441,0
4840178,752405,0
1235315,960429,0
61851,3886726,0
2788699,2017826,0
2430604,3995013,0
2139195,84783,0
3248534,3468542,0
2752595,492035,0
3373685,4292123,0
2431466,3966399,0
4170897,4413967,0
4864836,4091571,0
2512017,1733646,0
622386,4220227,0
1674134,917232,0
842537,2449923,0
1980745,3867019,0
1927960,751949,0
3981437,3169137,0
1470184,1670023,0
3762843,4471609,0
4766178,532545,0
1881939,1194190,0
2565044,900509,0
2309269,2953377,0
4134210,2396491,0
4420475,3143654,0
2527446,524494,0
4462825,3484834,0
222632,250784,0
4465306,4157407,0
1666284,4294280,0
3117644,4763750,0
4832531,301889,0
1838633,1034758,0
3532202,2075113,0
3288243,138588,0
1013392,1974493,0
3628696,248182,0
4742300,1105573,0
2639405,64155,0
910800,1379586,0
1179068,4354376,0
621120,1176065,0
1078896,2298001,0
2979455,4686723,0
1127830,4596440,0
2066854,436698,0
241708,300097,0
375480,3184951,0
1412839,2117892,0
1770182,681474,0
2587431,3525940,0
281949,3938972,0
499286,4067295,0
2097341,272134,0
193944,275090,0
2461508,2663100,0
317326,892420,0
1897795,540988,0
4525961,3714306,0
1476743,1815089,0
1656475,746857,0
779856,4641648,0
3824346,4008358,0
3809313,285661,0
4309674,1136148,0
4239503,148777,0
3072310,2163256,0
3546986,541055,0
410127,2634219,0
4460216,733602,0
4418160,3903519,0
2731638,3522520,0
1461720,3470705,0
75766,1174857,0
1634098,1797197,0
1346410,1523587,0
4174076,4042334,0
2809592,3091136,0
4732969,1041928,0
2335375,2661425,0
4640155,1473900,0
2899933,3996192,0
1887842,2304260,0
1319545,3983129,0
3522783,255712,0
3343249,2351965,0
3520414,2899476,0
2264243,2180900,0
1430846,4836626,0
1678982,4755729,0
3390560,3132782,0
1862435,3139623,0
561600,191334,0
1177696,4320332,0
371498,3998824,0
1486572,172972,0
3536728,3891865,0
488737,4377707,0
3839344,2735665,0
454819,2441733,0
621249,3788154,0
2201762,3778796,0
377102,4462181,0
2517905,4727351,0
3011438,180870,0
537623,2955286,0
2426476,3181197,0
1613658,1213594,0
2064916,4463889,0
4524949,4279257,0
802812,1455727,0
4025298,1370192,0
4081554,2259633,0
431630,1224256,0
2860250,3688251,0
3191704,3180015,0
4495237,633290,0
4223026,3992637,0
3408021,1735402,0
3208791,2395200,0
3183860,1145009,0
2216419,2648381,0
2772206,1254191,0
2740992,4716646,0
2683846,3492398,0
3656366,1031156,0
1366706,1773063,0
245198,3370067,0
4323892,3385133,0
873234,1692815,0
656107,3059028,0
2877953,557274,0
163243,4220067,0
2453202,128513,0
370690,3136032,0
42898,621120,0
1433127,3129979,0
3578545,2661309,0
3714040,2756069,0
1768095,4633577,0
4077215,3989712,0
258948,2586639,0
2830042,3936352,0
153430,4647880,0
651342,4330086,0
3892708,2635867,0
4178413,3865363,0
2296794,3797788,0
2586194,3122724,0
1815733,860485,0
226479,4204635,0
1537715,983501,0
4274496,2860425,0
3983042,244360,0
3982403,773453,0
3982495,2767711,0
2099291,475462,0
218062,1099552,0
225324,4728247,0
883516,4712025,0
4239503,783011,0
3318630,3975671,0
2388298,3389003,0
3167544,4698322,0
982725,4197533,0
725780,1873865,0
3330380,3102246,0
1306303,662250,0
3704044,3708228,0
2021584,556498,0
1419142,4775589,0
123130,3974872,0
4331680,2037264,0
4397115,4263898,0
1029425,4728345,0
4457580,166844,0
1136119,2290232,0
274784,49037,0
3356290,307995,0
1272420,447792,0
3054883,4109446,0
3373146,49384,0
3246400,1852963,0
1144921,3064201,0
579087,1599472,0
2431420,3119580,0
4159820,3812024,0
124660,4462368,0
2295519,2047012,0
4281791,987645,0
654545,3527609,0
3787724,2284979,0
3871751,897491,0
4280660,4039520,0
1840401,2415036,0
2636788,2539308,0
4847342,3425664,0
3505536,274866,0
3722661,201083,0
3991228,3469747,0
1496129,926351,0
2937523,250137,0
330944,4105855,0
2966560,1590268,0
616640,3732494,0
3959377,2640226,0
2764788,2937523,0
3813888,3288243,0
4039520,1108983,0
3513758,3289630,0
4205489,2344207,0
1360095,4071984,0
3060390,1951358,0
563233,3418483,0
1182125,542821,0
3204429,1436473,0
2851336,2980915,0
4697244,617631,0
3429791,1243850,0
494276,52360,0
665548,3852135,0
2981640,3582520,0
727809,4690359,0
2957153,1395712,0
3642,3162370,0
3878498,2791981,0
47594,3531111,0
3159235,3432371,0
2474399,3614309,0
2261861,723752,0
959216,1154895,0
47367,3455337,0
4855928,413063,0
4745987,3887885,0
4221202,1469634,0
4497775,3694046,0
3194543,4468086,0
2182305,4115340,0
1063861,3674345,0
3087727,2784030,0
2101066,4750798,0
1727605,7648,0
3800305,3368253,0
1706824,3213642,0
1648176,2983983,0
2862491,1775368,0
2853298,644990,0
3337108,2164973,0
2433949,282738,0
3149670,3859219,0
3462000,562072,0
3652024,2521305,0
3075595,83595,0
3284422,740264,0
1223225,867498,0
3540797,904042,0
2151808,4220613,0
4223094,2869355,0
4761284,3631081,0
1054015,1434155,0
4040046,3451542,0
3467810,3972476,0
653784,1518116,0
2403657,2389638,0
1434766,2507668,0
4742420,1996211,0
4124767,396609,0
515744,2381679,0
4179815,1529095,0
3133147,336173,0
3136926,569798,0
3768380,3792997,0
4180582,4102645,0
4312396,2362049,0
3757990,1560259,0
4451008,4678727,0
1463368,2021778,0
57338,4098358,0
3180301,3018038,0
2530819,180870,0
717002,3606440,0
77309,1886723,0
4698972,2002617,0
2891796,1607490,0
3732401,4187736,0
1136148,2255723,0
946418,1300712,0
1427691,2779187,0
2701676,3906428,0
2988919,1009060,0
4846182,4557603,0
2558769,706647,0
2515240,3578368,0
1305904,1966539,0
2596937,1862435,0
1954563,3013323,0
166306,3959675,0
4527289,1681544,0
1135932,4368921,0
3291845,4284282,0
615061,3034195,0
525586,2800570,0
3035217,1005070,0
94281,362148,0
4501140,4641648,0
1618265,264662,0
3637929,1886385,0
2364680,1797886,0
4574464,4288822,0
1504470,1284969,0
981519,3478542,0
3997449,570340,0
2989208,4762625,0
1874105,3033854,0
1828278,2976526,0
1981993,1202094,0
2996984,4101530,0
2006242,3528687,0
4829015,2652369,0
3266275,2545205,0
2268496,354336,0
503635,4441141,0
3531100,1579656,0
1675257,878249,0
4214037,1685382,0
1039898,4429730,0
1333788,1884689,0
946866,4496155,0
4183881,3795772,0
3812961,2644537,0
3407959,949180,0
1401550,2645483,0
2123970,1535073,0
3488853,2587670,0
4207054,2843943,0
876746,2698804,0
2083451,404943,0
4190154,4041516,0
2169328,2026334,0
3905350,1145892,0
2330011,3992924,0
2812942,2796817,0
2408015,3543920,0
2054863,1716121,0
336173,2872550,0
402680,395285,0
2859437,139029,0
5336,3306110,0
3749953,662205,0
1343405,1159504,0
2899864,3458888,0
803722,3318070,0
4382980,3408021,0
4649336,3214579,0
4454647,1528905,0
1970075,2216419,0
4634057,1689390,0
1570585,4270830,0
1033450,3506970,0
2684994,3434155,0
2395078,1142723,0
1666284,3547614,0
3041683,2355747,0
1784779,1807579,0
4274050,1040381,0
3883165,3942863,0
4207702,1562542,0
3605318,4057629,0
49037,4702057,0
4235781,386913,0
3882646,3969076,0
4159234,2421598,0
2634469,3859743,0
1494526,3256646,0
3814076,1082880,0
569423,3727720,0
460266,1776168,0
4666600,1491296,0
4594627,1584072,0
349344,1623769,0
2287992,1173860,0
3983334,1056812,0
1562542,2468684,0
1668814,3173676,0
4558216,2795446,0
3779759,1200874,0
927815,4760049,0
4764268,2146706,0
469417,1199141,0
2044073,4004578,0
3511971,4265509,0
4434400,1049076,0
2690880,613101,0
4040763,1288846,0
891352,4698322,0
842454,4694923,0
3935736,2612480,0
4715560,1537466,0
1761338,1004610,0
193944,117401,0
410900,2367409,0
1229551,678764,0
2382795,2328134,0
4005669,2265650,0
3532343,1931416,0
3844365,3756910,0
2377004,4597942,0
2488760,2913556,0
1295342,2469227,0
4771969,1327138,0
4043972,3433977,0
2736659,1096725,0
397848,2023251,0
4471609,61633,0
3665078,4458764,0
2609308,3755664,0
4367141,1348194,0
2274523,4025073,0
140195,2984603,0
1679159,468745,0
3312816,102181,0
149178,2720575,0
165342,1722645,0
2676265,95017,0
1938140,3391332,0
925312,2567996,0
1926258,3809800,0
3919855,2139614,0
4152311,4655510,0
3846603,4154717,0
2881419,2687374,0
3234700,53923,0
4117104,1150315,0
3307154,4256122,0
4244067,4628181,0
3738414,4156046,0
241903,4213568,0
1003448,2914647,0
3745433,2763755,0
3497286,4494681,0
1813929,4183881,0
3688916,259091,0
451911,4793368,0
4536784,1987193,0
4396298,2937966,0
3251800,2509282,0
1626275,54752,0
723752,2899476,0
3451243,482013,0
2556418,758829,0
1026366,3748195,0
977434,2522857,0
2578793,3330837,0
4415590,3925458,0
2860217,1650789,0
355653,4864733,0
2311349,1759823,0
4420255,2820034,0
3446384,3992637,0
4520262,1673413,0
2435250,2799153,0
3058297,2568040,0
3452734,3318457,0
3340752,713850,0
2203977,2697534,0
2519767,2689157,0
3169284,592926,0
1913432,3936931,0
4157407,3232246,0
1912593,3108490,0
4747431,1040381,0
4341839,2630123,0
2410512,4558682,0
1933991,4021412,0
3473085,3232178,0
348867,4448557,0
4812780,2256769,0
3019706,1221431,0
759165,3943747,0
156740,715543,0
1131037,4118493,0
1475828,3660723,0
3649489,846953,0
4088436,3445077,0
1157430,2376555,0
180870,2661479,0
4694923,3918556,0
4352281,2880938,0
900671,1341632,0
4764268,3985964,0
1187384,3268785,0
937832,1171444,0
1027216,4026838,0
3506652,2520978,0
4558830,3216490,0
880985,1958822,0
3340752,1057936,0
3572447,4022320,0
2182564,2144279,0
4366207,2652464,0
4412299,3809800,0
3022108,4479178,0
3485884,2155684,0
1300495,3650803,0
3058297,4557138,0
4596753,410900,0
1922453,2645164,0
2423785,1648871,0
1643148,2997294,0
4093525,1896479,0
2985906,1032551,0
2109685,702335,0
1737563,2074212,0
4336246,4699680,0
471095,2607839,0
3485802,4488391,0
462410,501432,0
4162538,513366,0
1590882,3667019,0
2594716,669281,0
4589303,622488,0
250794,1677137,0
601014,3932876,0
3046615,2001281,0
991915,923385,0
1390886,2828151,0
91602,4659074,0
225324,443904,0
1057936,4445347,0
3434826,275639,0
3903454,460702,0
948829,2258909,0
4498101,778961,0
4184162,460728,0
1926586,1281196,0
1396917,2137548,0
1005765,4211919,0
1462419,4562839,0
3936931,3796816,0
481068,3138356,0
863462,4805250,0
2046553,2415036,0
2089053,242247,0
1292292,3466772,0
2791382,2203653,0
4762810,4654062,0
1441533,445422,0
1124224,3452192,0
2769145,333085,0
2750373,3831056,0
2663104,2464272,0
2441037,4358275,0
4180582,2497667,0
1768567,610192,0
3519166,617449,0
1245249,269739,0
1005070,2151285,0
698543,2345122,0
813276,616640,0
1518387,996371,0
4108056,4187106,0
3546247,3941574,0
4415590,3705976,0
1898377,2421762,0
353028,1379586,0
4678415,2240718,0
1567106,4337656,0
3800305,3070150,0
995477,363762,0
2223076,2176529,0
3432810,1876035,0
3474208,2912808,0
468834,3700402,0
4131149,1452067,0
3974708,2888384,0
3806580,4139445,0
2203977,4532884,0
1926770,3376144,0
1657212,4558682,0
2832606,4834600,0
1079551,940733,0
1527720,4831335,0
3660723,2865062,0
3107347,703409,0
3816665,788052,0
1304125,1745405,0
1974922,4605865,0
4241151,1058463,0
1328064,724996,0
2661479,1971547,0
2124631,3795465,0
731172,75766,0
4219258,261556,0
3381895,2165451,0
2899476,3784911,0
3702009,1366283,0
3591727,4682329,0
1191090,3550092,0
3367889,1326339,0
3564511,1392337,0
3212423,2921996,0
2533205,4792370,0
1858230,4667997,0
817145,2484424,0
3063925,518435,0
3920749,4763748,0
2868212,3483861,0
723752,2661515,0
2722391,2648381,0
3135571,2505203,0
1970075,3967917,0
1898732,2166425,0
4040811,4751012,0
2956147,3363793,0
368480,2893489,0
4173761,4088506,0
3234845,2153990,0
2466890,1473332,0
4021580,2947741,0
4046458,158542,0
3064201,2642029,0
4092076,1796587,0
2308632,16324,0
1813433,3761763,0
4847342,3382314,0
2255723,1867142,0
16324,3836659,0
601014,2878277,0
3280156,66030,0
1965302,71051,0
4313213,1458030,0
3003113,2263157,0
4161118,2940835,0
121794,4679257,0
171777,3284298,0
4651869,3715323,0
3222384,2652369,0
2655361,881937,0
4863166,276809,0
2507653,1395639,0
1961152,927463,0
402005,1468405,0
729364,1152,0
2338838,1354232,0
4755797,2450135,0
2998308,1860933,0
102181,4579176,0
2987378,2161230,0
185853,1926528,0
3720887,3016986,0
848674,3032484,0
287306,2349149,0
3767879,4020896,0
3566645,2587055,0
3001570,3749953,0
1685313,3778796,0
3654434,4655006,0
4577645,376866,0
4037937,3367889,0
397607,2449457,0
1685382,2313654,0
210398,3803410,0
1624632,3246044,0
4777441,724996,0
4647523,2707277,0
35842,2020689,0
3098781,3552715,0
644229,1661777,0
2729331,85252,0
2747248,919165,0
4564947,2201484,0
1467477,1435255,0
2983267,1729093,0
1140225,791477,0
2883120,2151635,0
3998651,2698467,0
1353216,3842251,0
3902665,160778,0
264520,362884,0
2324352,3589696,0
4458786,1155361,0
4243374,2464272,0
31699,574695,0
933039,4187759,0
4291481,173252,0
1458564,930120,0
1702428,1875737,0
1324110,1725808,0
1088399,4502742,0
2036294,2301879,0
4433892,409991,0
2290928,3327964,0
4410193,4330086,0
4050188,2787002,0
1870751,382319,0
3385671,2187451,0
2728232,2048252,0
3930017,2696798,0
1128316,3167709,0
4630411,2155594,0
2796817,3554082,0
1264265,3417858,0
1603068,4473002,0
4776870,1186044,0
4055853,1909257,0
4760418,1460947,0
519363,3614309,0
2432709,1313980,0
2993582,1452253,0
2314931,2578793,0
4321162,2110316,0
3826704,501432,0
1730546,1198645,0
4470643,272021,0
4266324,4563918,0
2819314,4836716,0
4477176,732072,0
163964,4291318,0
262622,4760492,0
1782278,3725705,0
66030,3404692,0
4152311,1074836,0
935440,1770793,0
2577369,677592,0
1246989,4368921,0
2206524,1854886,0
4691584,424411,0
3976184,1093967,0
1779056,3092914,0
974241,1825831,0
4025549,1117073,0
1741972,695432,0
4678727,115613,0
2504205,1772905,0
824009,1780320,0
1576643,2216714,0
3604656,1294974,0
1300924,3090019,0
751007,361816,0
2544194,483613,0
3684974,3819430,0
3193065,1337259,0
3806153,1583434,0
2916045,749538,0
1305904,599341,0
2322663,3268733,0
929736,1919947,0
1444973,2751815,0
3959708,700421,0
2480532,2307242,0
2786971,2454722,0
1413055,2083644,0
1771605,4565730,0
2797797,1725808,0
669884,4303789,0
1927697,2833099,0
117178,4623484,0
2471400,300200,0
131479,1661777,0
2935307,211987,0
995486,2891561,0
4108731,190987,0
3410860,2183235,0
980606,2578445,0
4649129,4755729,0
3331908,363827,0
1268923,4235225,0
2233600,492262,0
188743,2663312,0
2503843,424201,0
1736402,1155354,0
3191704,4519174,0
3855867,1520475,0
2898464,68401,0
3549013,1231456,0
2700960,2620363,0
2279803,585573,0
1082308,2777750,0
323017,2984603,0
1728316,4705279,0
3590756,2699036,0
803117,3526992,0
2620512,3385133,0
4014576,2367596,0
625906,956096,0
3248926,722939,0
2260742,1004233,0
3078813,3333959,0
2092343,4299096,0
2022348,56401,0
2766651,931286,0
3024134,3096339,0
1735883,3908953,0
3816793,1551964,0
3932059,3721072,0
3473085,2474399,0
4683596,2290727,0
2281275,3041706,0
870527,4177743,0
4731862,20099,0
2800948,3936352,0
696943,375905,0
1821980,4440444,0
2574561,287937,0
315658,984342,0
3291796,2075113,0
1891611,2896315,0
1567807,680856,0
3608627,1589761,0
3523229,1808100,0
2804896,414855,0
2165451,1119669,0
675489,1565812,0
993987,3346746,0
4787393,1655079,0
393901,1027216,0
3847195,4643136,0
3227198,1249709,0
540450,1169816,0
4642764,3348639,0
1103412,377102,0
1972644,565799,0
4405928,2422272,0
4500924,2794410,0
4830225,1110893,0
302849,3976546,0
526425,3532796,0
604305,2863500,0
3213745,348818,0
3217561,1160949,0
3149884,3118922,0
3120875,285661,0
3023014,4657178,0
4055296,1311305,0
1799787,2914647,0
948829,3157225,0
2665129,2509595,0
3979679,1220508,0
1141638,4365531,0
3259337,1811688,0
2162052,2500955,0
2222565,2295473,0
2266717,4420475,0
778846,4122877,0
4578640,4418995,0
4444163,1392717,0
3198135,4185746,0
3464177,3377586,0
1010334,1160134,0
3006090,1197859,0
2217307,2707277,0
1210536,4219797,0
4758380,3004088,0
1804714,7061,0
4637023,4803648,0
4331680,1569971,0
1643681,1167266,0
4025393,401959,0
290233,3732059,0
4071756,2071759,0
1140548,3027411,0
454180,4092666,0
3931408,4002172,0
3089986,1459010,0
324481,4225270,0
1716977,4820945,0
605560,745635,0
4698412,410900,0
4181727,549728,0
1064556,3428320,0
2151808,2952533,0
1687100,3437908,0
4784179,1494580,0
444226,1334810,0
1063789,46386,0
3473085,4478972,0
4124480,3031649,0
3679178,4157152,0
2860635,3279699,0
680060,913312,0
4817431,3457958,0
3919120,252207,0
2570161,3185714,0
866005,912016,0
4662779,22530,0
3229892,2919454,0
3867010,68717,0
2498462,4202477,0
56121,1877187,0
4839668,34371,0
64105,1370192,0
1069812,688348,0
1625182,1740194,0
885985,1062857,0
939141,793369,0
2528284,952610,0
253647,1294163,0
2695216,221443,0
3726740,3871857,0
1466665,3082121,0
2345214,379538,0
3910584,242457,0
3573992,4741695,0
2176429,4504317,0
62861,673788,0
3975258,4822924,0
4535666,485139,0
4405960,3401703,0
873234,2687374,0
3474101,317453,0
1355647,2657616,0
4144260,1698111,0
2704660,93236,0
3535820,183960,0
526796,77035,0
311010,4281791,0
2051591,506399,0
2400247,2945878,0
1786455,842270,0
222596,773423,0
1974950,357381,0
40254,1940349,0
4548938,799195,0
3922050,3072310,0
1327138,4550236,0
381694,3235293,0
3507129,253632,0
1617898,67665,0
2959180,4609702,0
176774,1746838,0
1288846,1903053,0
2048,176886,0
3611477,1242778,0
205982,4100597,0
1655116,1838574,0
1677752,3174291,0
4106517,984342,0
723792,3682375,0
4648436,1963235,0
808016,654098,0
590709,1962019,0
326316,3071026,0
1298294,2364302,0
480633,1024641,0
1545998,4428300,0
3107569,4559119,0
1550152,1417832,0
4762625,1579396,0
136846,1423274,0
2267479,1505741,0
578881,3294554,0
2425589,2912457,0
889772,3034565,0
669281,1991082,0
1884689,3621559,0
3929676,717384,0
1374794,682917,0
1069476,1169152,0
3223627,1462016,0
1730726,867764,0
475362,1663756,0
481824,2349149,0
705343,1757977,0
2350303,3198069,0
3939554,966700,0
959216,426749,0
4136989,3399094,0
4765613,3058226,0
1484590,3066091,0
1567300,3600303,0
682761,3627562,0
3446942,4655510,0
2777750,2972092,0
768930,1042436,0
4663822,1901711,0
2437946,76627,0
343890,4451008,0
3049221,2318797,0
3779771,3303860,0
1910595,1420543,0
326881,4726693,0
1175106,4810631,0
2595763,3467023,0
3439111,2292299,0
1691127,4772949,0
3251589,2536161,0
1164371,2751815,0
2914036,747989,0
3317934,3685355,0
2093716,4405136,0
2816537,1040734,0
245198,3162370,0
2023251,2640387,0
4180724,1119769,0
3806580,2176475,0
4090377,2256097,0
1824620,646065,0
3464435,1714718,0
4114031,1868603,0
2104555,3818365,0
1921037,1115883,0
2103452,433740,0
4176997,275090,0
505419,2566169,0
3789683,1171926,0
2213240,784830,0
2935307,172437,0
3662163,4012780,0
198882,4858799,0
1690452,3037471,0
1183613,2145920,0
1687346,2304531,0
1640850,3856906,0
4282575,2995574,0
2990549,2471382,0
1278054,3930494,0
2771452,4052701,0
3773245,90080,0
857093,2690984,0
1193022,3003864,0
1303628,1395365,0
4221012,4812347,0
1708548,3860194,0
3127379,475574,0
4339618,4374870,0
3581821,467020,0
3662553,4785196,0
4378655,635907,0
4094500,2514684,0
931598,2791981,0
4752315,1527889,0
4722544,470000,0
1637802,79235,0
2170498,1740554,0
4076988,3208359,0
594772,1941844,0
439638,2971910,0
3609793,1527720,0
1093967,1653101,0
3038932,2994646,0
4360753,563233,0
332418,3236313,0
2025257,669843,0
438779,4163021,0
1989693,17605,0
180983,2702502,0
3564470,4865997,0
1922314,4810631,0
4600409,1621419,0
1234019,4525961,0
1116447,1081350,0
4502376,1671228,0
1186131,3550172,0
2912914,3033736,0
4363166,3198236,0
4578211,646539,0
1381293,1643056,0
1955299,4144109,0
2753362,1989023,0
2588543,3529930,0
1249295,126390,0
1470326,2449540,0
4105847,563264,0
188330,1117638,0
4000027,2421941,0
4135447,2890964,0
4632200,1053208,0
2131627,2645164,0
303583,1406252,0
989455,4795640,0
651056,3653664,0
44884,2735476,0
2699726,1602676,0
3817210,4701797,0
4676222,4715766,0
2189427,2438940,0
1405776,2266016,0
1653827,2990273,0
2689953,2031755,0
2878646,1840412,0
3976056,503270,0
568100,4454061,0
119310,4537903,0
2579661,180465,0
3930369,4342809,0
3437468,604305,0
1385363,1759823,0
2730815,800985,0
1151673,2278148,0
3169340,4496344,0
3548578,681813,0
2514448,3991228,0
236638,3330837,0
2589599,171580,0
1689436,2295473,0
835502,4095299,0
2718570,2676205,0
2730815,4569692,0
1790470,518033,0
684921,2966259,0
3886598,613826,0
696805,629044,0
1569971,4726789,0
133673,19451,0
828085,2313654,0
1437899,3493569,0
687924,3054982,0
3472798,1673513,0
1735302,649203,0
3187288,2859437,0
4468684,447792,0
4765613,3345713,0
2073447,3451580,0
4043972,4702673,0
2653433,1694276,0
4559119,157215,0
2001975,3360758,0
23560,4718025,0
3732352,1976998,0
4350965,4241025,0
925412,3383921,0
2047301,2421598,0
1562442,3458359,0
2471382,481520,0
2455604,305595,0
1998202,916097,0
828762,3904352,0
987263,648769,0
821120,3253302,0
2767461,2789436,0
2437946,786199,0
3416996,1675530,0
636781,1939993,0
3991891,1140217,0
3322812,3054246,0
2497055,4807802,0
2069714,4292395,0
3562158,131938,0
2725444,3320664,0
1948767,4012059,0
3410184,2939764,0
4535666,2694077,0
4113405,393370,0
2290928,779496,0
4849315,976589,0
591648,2895959,0
333787,813202,0
2415090,2912457,0
2648566,3468719,0
3835109,2025368,0
862667,3950793,0
249367,759165,0
1911102,3181561,0
2025368,4132752,0
4821000,788252,0
747989,737955,0
2985668,4812780,0
3667303,3193737,0
181925,4175913,0
3664547,810847,0
4862401,2689157,0
654819,4757732,0
1908676,3146323,0
4254122,3728001,0
1147283,1002989,0
4279175,4115357,0
1456387,3077895,0
1886385,191467,0
1985096,525586,0
2184678,3108490,0
1057680,795575,0
4012462,853173,0
297147,3622805,0
2143354,2527694,0
4002888,3488853,0
2250119,2124735,0
4750696,2060035,0
3904793,1258335,0
2000868,3086178,0
597903,3194471,0
2085212,1798770,0
1306616,2726714,0
4538060,3314875,0
826539,4140426,0
3286290,2779762,0
52360,2230348,0
3974708,593984,0
2795268,4274496,0
3597232,2564495,0
4202810,3487024,0
635208,810555,0
3838303,4673128,0
928558,3173676,0
1778708,250275,0
737955,2419112,0
811239,1727678,0
3548578,3339707,0
3614221,31591,0
4805313,1064209,0
1250352,2294715,0
3600628,835687,0
1273443,902392,0
3682451,3628696,0
1820544,2610197,0
296616,2452853,0
1479553,2753362,0
279639,2052838,0
4263898,932921,0
843275,2286928,0
3623678,1434532,0
2520296,68717,0
3038165,1402925,0
932480,4461366,0
564844,2530545,0
697564,4260737,0
3703565,1040797,0
3807108,3420946,0
3528096,569837,0
4820741,1227495,0
1999989,3765488,0
3072308,696830,0
4554340,2435250,0
2346396,3304925,0
1986922,2979388,0
79615,959671,0
707543,4532096,0
3329934,3663267,0
2071061,3296250,0
3783296,4821000,0
2450043,4442661,0
1773071,2800570,0
1447239,4854060,0
4657414,3209795,0
505918,4544917,0
3896720,3089026,0
104236,335840,0
4340121,3816793,0
4640649,2516790,0
4518007,2589603,0
946929,1290168,0
4493843,4207706,0
4655398,3290217,0
3786341,1416308,0
1187384,3515515,0
4577645,1500629,0
3711555,2696798,0
3600313,4749580,0
3084981,800913,0
4544880,2630123,0
2199657,3976546,0
4192949,2680944,0
2549673,4771966,0
543159,2470922,0
4718207,68695,0
377847,1927103,0
335010,793369,0
1234482,828060,0
3820685,2266766,0
1366960,2562555,0
500004,1474747,0
1608054,2610073,0
4004522,4852869,0
1747857,4084244,0
3486389,1417832,0
76627,987220,0
999420,3255925,0
3216490,1758638,0
175506,3484834,0
2765534,2652369,0
2642880,3001803,0
725930,3817784,0
589984,2724338,0
525574,2268496,0
1242622,1135603,0
2153824,2665129,0
2020689,3539092,0
4026715,4619941,0
1622552,125849,0
535146,1079197,0
2320107,3237600,0
3495619,3629131,0
3756521,2837427,0
1136119,1294922,0
4719136,520845,0
3437795,3451580,0
4846160,3822823,0
2983297,2622002,0
2062604,28366,0
310302,2620512,0
740379,1813608,0
4420798,32117,0
3136997,3028953,0
4536917,2978353,0
3933373,3194543,0
3169894,4071756,0
2091913,1457719,0
2053418,3541519,0
3680790,209191,0
3119144,709751,0
2127480,3778546,0
3816793,3468189,0
2008325,1169874,0
1858109,4581538,0
3483270,848426,0
3968597,4579176,0
1140225,1970245,0
1527955,1992950,0
599949,2299390,0
281258,3405955,0
67305,1620292,0
3665078,4786719,0
4100597,4163021,0
2873670,2673660,0
1828033,2352257,0
1546331,3337403,0
4338310,4098923,0
3306569,4224354,0
1432948,786840,0
3164731,1105301,0
3972757,512769,0
4603631,736022,0
992155,2008723,0
933347,4427116,0
2926641,3046606,0
4320332,2256097,0
2716022,1249295,0
404449,4451262,0
4034754,2525375,0
1426248,340625,0
2400461,2423785,0
230209,2617331,0
3722302,2932022,0
3505623,2115131,0
1244016,4315155,0
477326,98781,0
2650810,4168262,0
2907275,3468719,0
2691389,934009,0
3401659,92957,0
1538554,2479462,0
3443670,1656161,0
651351,3400944,0
411220,1793439,0
4647523,1458030,0
2629112,1545998,0
3768159,3812437,0
